timestamp,model,chain_model,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-22T13:56:47.415904+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,spkath,There are always some people whose ideas are consi...,1,2,327,1,328,,2
2026-04-22T13:56:47.742428+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,31,fair,Do you think most people would try to take advanta...,1,3,311,2,313,,3
2026-04-22T13:56:47.755026+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,spkrac,Consider a person who believes that Black people a...,1,2,307,1,308,,2
2026-04-22T13:56:48.481357+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,31,finalter,"During the last few years, has your financial situ...",1,2,306,1,307,,2
2026-04-22T13:56:48.519083+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,colrac,Consider a person who believes that Black people a...,1,2,295,1,296,,2
2026-04-22T13:56:48.780447+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,god,Tell me which statement comes closest to expressin...,1,6,465,1,466,,6
2026-04-22T13:56:48.846050+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,296,2,298,,2
2026-04-22T13:56:49.105785+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,308,1,309,,2
2026-04-22T13:56:49.365772+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,homosex,What is your opinion about sexual relations betwee...,1,1,314,1,315,,1
2026-04-22T13:56:49.773701+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,bible,Which of these statements comes closest to describ...,1,1,408,1,409,,1
2026-04-22T13:56:50.019087+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,consci,I am going to name some institutions in this count...,1,2,320,1,321,,2
2026-04-22T13:56:50.428853+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,fepresch,Please read the following statement and indicate w...,1,1,310,1,311,,1
2026-04-22T13:56:50.434299+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,affrmact,Some people say that because of past discriminatio...,1,4,336,1,337,,4
2026-04-22T13:56:50.489640+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,natspac,"We are faced with many problems in this country, n...",1,3,354,1,355,,3
2026-04-22T13:56:50.493679+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,nataid,"We are faced with many problems in this country, n...",1,3,352,1,353,,3
2026-04-22T13:56:50.743287+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,natsci,"We are faced with many problems in this country, n...",1,1,353,1,354,,1
2026-04-22T13:56:50.799210+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,grass,Do you think the use of marijuana should be made l...,1,2,280,1,281,,2
2026-04-22T13:56:50.823094+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,nateduc,"We are faced with many problems in this country, n...",1,2,357,1,358,,2
2026-04-22T13:56:50.977165+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,natenvir,"We are faced with many problems in this country, n...",1,2,356,1,357,,2
2026-04-22T13:56:51.046527+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,natroad,"We are faced with many problems in this country, n...",1,2,354,1,355,,2
2026-04-22T13:56:51.114453+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,colath,There are always some people whose ideas are consi...,1,1,320,2,322,,1
2026-04-22T13:56:51.260612+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,coneduc,I am going to name some institutions in this count...,1,1,318,1,319,,1
2026-04-22T13:56:51.264592+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,natsoc,"We are faced with many problems in this country, n...",1,2,352,1,353,,2
2026-04-22T13:56:51.549793+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,conarmy,I am going to name some institutions in this count...,1,2,318,1,319,,2
2026-04-22T13:56:51.591928+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,confinan,I am going to name some institutions in this count...,1,2,321,1,322,,2
2026-04-22T13:56:51.927088+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,fair,Do you think most people would try to take advanta...,1,3,300,1,301,,3
2026-04-22T13:56:52.067830+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,conmedic,I am going to name some institutions in this count...,1,1,318,1,319,,1
2026-04-22T13:56:52.217753+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,conlegis,I am going to name some institutions in this count...,1,3,318,1,319,,3
2026-04-22T13:56:52.318872+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,conbus,I am going to name some institutions in this count...,1,2,319,1,320,,2
2026-04-22T13:56:52.332159+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,trust,"Generally speaking, would you say that most people...",1,2,296,1,297,,2
2026-04-22T13:56:52.375059+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,satfin,We are interested in how people are getting along ...,1,1,322,1,323,,1
2026-04-22T13:56:52.650595+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,richwork,If you were to get enough money to live as comfort...,1,1,297,1,298,,1
2026-04-22T13:56:52.696285+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,satjob,"On the whole, how satisfied are you with the work ...",1,1,312,1,313,,1
2026-04-22T13:56:53.071513+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,abrape,Please tell me whether or not you think it should ...,1,2,284,1,285,,2
2026-04-22T13:56:54.719667+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,confed,I am going to name some institutions in this count...,1,2,323,1,324,,2
2026-04-22T13:56:54.957999+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,conpress,I am going to name some institutions in this count...,1,3,319,1,320,,3
2026-04-22T13:56:55.003576+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,abdefect,Please tell me whether or not you think it should ...,1,2,287,1,288,,2
2026-04-22T13:56:55.561290+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,gunlaw,Would you favor or oppose a law which would requir...,1,2,281,1,282,,2
2026-04-22T13:56:55.851555+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,homosex,What is your opinion about sexual relations betwee...,1,1,306,1,307,,1
2026-04-22T13:56:56.084729+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,abpoor,Please tell me whether or not you think it should ...,1,2,298,2,300,,2
2026-04-22T13:56:56.178045+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,natheal,"We are faced with many problems in this country, n...",1,3,358,1,359,,3
2026-04-22T13:56:56.207799+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,cappun,Do you favor or oppose the death penalty for perso...,1,1,269,1,270,,1
2026-04-22T13:56:56.301449+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,premarsx,If a man and woman have sexual relations before ma...,1,1,302,1,303,,1
2026-04-22T13:56:56.422018+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,xmarsex,What is your opinion about a married person having...,1,1,307,1,308,,1
2026-04-22T13:56:56.471167+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,pornlaw,Which of these statements comes closest to your fe...,1,1,362,1,363,,1
2026-04-22T13:56:57.327168+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,fefam,Please read the following statement and indicate w...,1,1,316,1,317,,1
2026-04-22T13:56:57.627242+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,affrmact,Some people say that because of past discriminatio...,1,4,328,1,329,,4
2026-04-22T13:56:57.632626+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,helpful,Would you say that most of the time people try to ...,1,1,297,1,298,,1
2026-04-22T13:56:57.858420+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,finalter,"During the last few years, has your financial situ...",1,2,293,1,294,,2
2026-04-22T13:56:58.475086+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,eqwlth,Some people think that the government in Washingto...,1,5,422,1,423,,5
2026-04-22T13:56:58.856382+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,abhlth,Please tell me whether or not you think it should ...,1,2,287,1,288,,2
2026-04-22T13:56:59.155938+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,grass,Do you think the use of marijuana should be made l...,1,2,272,1,273,,2
2026-04-22T13:56:59.174052+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,immcrime,There are different opinions about immigrants from...,1,1,325,1,326,,1
2026-04-22T13:56:59.180408+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,immjobs,There are different opinions about immigrants from...,1,2,330,1,331,,2
2026-04-22T13:56:59.208196+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2784,getahead,Some people say that people get ahead by their own...,1,1,310,1,311,,1
2026-04-22T13:56:59.303207+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,spkath,There are always some people whose ideas are consi...,1,2,319,1,320,,2
2026-04-22T13:56:59.693209+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,290,1,291,,2
2026-04-22T13:56:59.837431+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,immameco,There are different opinions about immigrants from...,1,3,327,1,328,,3
2026-04-22T13:57:00.147422+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,god,Tell me which statement comes closest to expressin...,1,5,457,1,458,,5
2026-04-22T13:57:00.591105+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,confed,I am going to name some institutions in this count...,1,3,315,1,316,,3
2026-04-22T13:57:00.599723+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,300,1,301,,2
2026-04-22T13:57:00.628164+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,colrac,Consider a person who believes that Black people a...,1,2,287,1,288,,2
2026-04-22T13:57:00.781059+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,spkrac,Consider a person who believes that Black people a...,1,1,299,1,300,,1
2026-04-22T13:57:00.954826+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,bible,Which of these statements comes closest to describ...,1,1,400,1,401,,1
2026-04-22T13:57:00.967861+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,conpress,I am going to name some institutions in this count...,1,2,311,1,312,,2
2026-04-22T13:57:00.971550+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,consci,I am going to name some institutions in this count...,1,2,312,1,313,,2
2026-04-22T13:57:01.076924+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,natspac,"We are faced with many problems in this country, n...",1,2,346,1,347,,2
2026-04-22T13:57:01.322788+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,natsci,"We are faced with many problems in this country, n...",1,2,345,1,346,,2
2026-04-22T13:57:01.382398+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,nataid,"We are faced with many problems in this country, n...",1,3,344,1,345,,3
2026-04-22T13:57:01.483943+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,fechld,To what extent do you you agree or disagree that: ...,1,2,312,2,314,,2
2026-04-22T13:57:01.495630+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,nateduc,"We are faced with many problems in this country, n...",1,2,347,2,349,,2
2026-04-22T13:57:01.668884+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,natenvir,"We are faced with many problems in this country, n...",1,3,348,1,349,,3
2026-04-22T13:57:01.708367+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,natsoc,"We are faced with many problems in this country, n...",1,2,344,1,345,,2
2026-04-22T13:57:01.742646+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,natheal,"We are faced with many problems in this country, n...",1,2,350,1,351,,2
2026-04-22T13:57:01.908626+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,conbus,I am going to name some institutions in this count...,1,2,311,1,312,,2
2026-04-22T13:57:02.205331+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,conlegis,I am going to name some institutions in this count...,1,2,310,1,311,,2
2026-04-22T13:57:02.220230+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,confinan,I am going to name some institutions in this count...,1,3,313,1,314,,3
2026-04-22T13:57:02.247002+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,fepresch,Please read the following statement and indicate w...,1,2,302,1,303,,2
2026-04-22T13:57:02.445978+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,conmedic,I am going to name some institutions in this count...,1,1,310,1,311,,1
2026-04-22T13:57:02.555396+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,coneduc,I am going to name some institutions in this count...,1,2,310,1,311,,2
2026-04-22T13:57:02.758036+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,natroad,"We are faced with many problems in this country, n...",1,3,346,1,347,,3
2026-04-22T13:57:02.784116+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,fair,Do you think most people would try to take advanta...,1,1,292,1,293,,1
2026-04-22T13:57:03.257454+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,richwork,If you were to get enough money to live as comfort...,1,1,289,1,290,,1
2026-04-22T13:57:03.320820+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,conarmy,I am going to name some institutions in this count...,1,2,310,1,311,,2
2026-04-22T13:57:03.325314+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,finalter,"During the last few years, has your financial situ...",1,3,285,1,286,,3
2026-04-22T13:57:03.569678+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,helpful,Would you say that most of the time people try to ...,1,2,289,1,290,,2
2026-04-22T13:57:03.575236+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,satjob,"On the whole, how satisfied are you with the work ...",1,3,304,1,305,,3
2026-04-22T13:57:03.580293+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,abhlth,Please tell me whether or not you think it should ...,1,2,316,1,317,,2
2026-04-22T13:57:03.591648+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,trust,"Generally speaking, would you say that most people...",1,2,288,1,289,,2
2026-04-22T13:57:03.761648+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,satfin,We are interested in how people are getting along ...,1,1,314,1,315,,1
2026-04-22T13:57:03.886556+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,abpoor,Please tell me whether or not you think it should ...,1,2,318,1,319,,2
2026-04-22T13:57:04.132790+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,gunlaw,Would you favor or oppose a law which would requir...,1,2,310,1,311,,2
2026-04-22T13:57:04.163816+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,getahead,Some people say that people get ahead by their own...,1,1,302,1,303,,1
2026-04-22T13:57:04.200095+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,premarsx,If a man and woman have sexual relations before ma...,1,1,331,1,332,,1
2026-04-22T13:57:04.248269+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,homosex,What is your opinion about sexual relations betwee...,1,1,335,1,336,,1
2026-04-22T13:57:04.597625+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,xmarsex,What is your opinion about a married person having...,1,1,336,1,337,,1
2026-04-22T13:57:04.653749+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,pornlaw,Which of these statements comes closest to your fe...,1,1,391,1,392,,1
2026-04-22T13:57:04.656616+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,fechld,To what extent do you you agree or disagree that: ...,1,4,332,1,333,,4
2026-04-22T13:57:04.675360+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,cappun,Do you favor or oppose the death penalty for perso...,1,1,298,1,299,,1
2026-04-22T13:57:04.857046+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3016,colath,There are always some people whose ideas are consi...,1,2,303,1,304,,2
2026-04-22T13:57:04.998239+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,grass,Do you think the use of marijuana should be made l...,1,2,301,1,302,,2
2026-04-22T13:57:05.033071+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,fefam,Please read the following statement and indicate w...,1,2,345,1,346,,2
2026-04-22T13:57:05.245582+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,fepresch,Please read the following statement and indicate w...,1,2,331,1,332,,2
2026-04-22T13:57:05.463337+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,immjobs,There are different opinions about immigrants from...,1,2,359,1,360,,2
2026-04-22T13:57:05.491750+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,immcrime,There are different opinions about immigrants from...,1,3,354,1,355,,3
2026-04-22T13:57:05.517140+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,immameco,There are different opinions about immigrants from...,1,2,356,1,357,,2
2026-04-22T13:57:05.530230+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,spkath,There are always some people whose ideas are consi...,1,1,348,1,349,,1
2026-04-22T13:57:05.865906+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,colrac,Consider a person who believes that Black people a...,1,2,316,1,317,,2
2026-04-22T13:57:06.327638+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,eqwlth,Some people think that the government in Washingto...,1,5,451,1,452,,5
2026-04-22T13:57:06.444645+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,colath,There are always some people whose ideas are consi...,1,2,332,1,333,,2
2026-04-22T13:57:06.753434+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,bible,Which of these statements comes closest to describ...,1,2,429,1,430,,2
2026-04-22T13:57:07.150366+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,confed,I am going to name some institutions in this count...,1,2,344,1,345,,2
2026-04-22T13:57:07.460846+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,conpress,I am going to name some institutions in this count...,1,2,340,1,341,,2
2026-04-22T13:57:09.543315+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,abrape,Please tell me whether or not you think it should ...,1,2,313,1,314,,2
2026-04-22T13:57:10.013553+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,nataid,"We are faced with many problems in this country, n...",1,3,373,1,374,,3
2026-04-22T13:57:10.231147+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,abdefect,Please tell me whether or not you think it should ...,1,2,316,1,317,,2
2026-04-22T13:57:10.267896+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,natspac,"We are faced with many problems in this country, n...",1,3,375,1,376,,3
2026-04-22T13:57:10.721781+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,affrmact,Some people say that because of past discriminatio...,1,4,357,1,358,,4
2026-04-22T13:57:10.841043+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,natsci,"We are faced with many problems in this country, n...",1,2,374,1,375,,2
2026-04-22T13:57:10.885467+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,natenvir,"We are faced with many problems in this country, n...",1,2,377,1,378,,2
2026-04-22T13:57:11.194442+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,natroad,"We are faced with many problems in this country, n...",1,2,375,1,376,,2
2026-04-22T13:57:11.230899+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,spkrac,Consider a person who believes that Black people a...,1,2,328,1,329,,2
2026-04-22T13:57:11.382398+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,329,1,330,,2
2026-04-22T13:57:11.581930+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,319,1,320,,2
2026-04-22T13:57:11.737412+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,nateduc,"We are faced with many problems in this country, n...",1,2,378,1,379,,2
2026-04-22T13:57:11.816050+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,coneduc,I am going to name some institutions in this count...,1,3,339,1,340,,3
2026-04-22T13:57:11.962518+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,conbus,I am going to name some institutions in this count...,1,2,340,1,341,,2
2026-04-22T13:57:12.099156+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,conarmy,I am going to name some institutions in this count...,1,1,339,1,340,,1
2026-04-22T13:57:12.327078+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,natheal,"We are faced with many problems in this country, n...",1,1,379,1,380,,1
2026-04-22T13:57:12.441157+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,trust,"Generally speaking, would you say that most people...",1,2,317,1,318,,2
2026-04-22T13:57:12.447807+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,god,Tell me which statement comes closest to expressin...,1,6,486,1,487,,6
2026-04-22T13:57:12.518842+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,natsoc,"We are faced with many problems in this country, n...",1,1,373,1,374,,1
2026-04-22T13:57:12.520628+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,conmedic,I am going to name some institutions in this count...,1,3,339,1,340,,3
2026-04-22T13:57:12.789920+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,helpful,Would you say that most of the time people try to ...,1,1,318,1,319,,1
2026-04-22T13:57:12.828140+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,getahead,Some people say that people get ahead by their own...,1,1,331,1,332,,1
2026-04-22T13:57:12.954045+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,finalter,"During the last few years, has your financial situ...",1,3,314,1,315,,3
2026-04-22T13:57:13.491262+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,abhlth,Please tell me whether or not you think it should ...,1,1,262,1,263,,1
2026-04-22T13:57:13.501604+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,consci,I am going to name some institutions in this count...,1,2,341,1,342,,2
2026-04-22T13:57:13.658287+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,satjob,"On the whole, how satisfied are you with the work ...",1,2,333,1,334,,2
2026-04-22T13:57:14.050460+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,abdefect,Please tell me whether or not you think it should ...,1,2,262,1,263,,2
2026-04-22T13:57:14.128473+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,abpoor,Please tell me whether or not you think it should ...,1,1,264,1,265,,1
2026-04-22T13:57:14.554369+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,cappun,Do you favor or oppose the death penalty for perso...,1,1,244,1,245,,1
2026-04-22T13:57:15.041178+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,homosex,What is your opinion about sexual relations betwee...,1,1,281,1,282,,1
2026-04-22T13:57:17.514470+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,conlegis,I am going to name some institutions in this count...,1,2,339,1,340,,2
2026-04-22T13:57:17.705773+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,confinan,I am going to name some institutions in this count...,1,2,342,1,343,,2
2026-04-22T13:57:18.062599+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,xmarsex,What is your opinion about a married person having...,1,1,282,1,283,,1
2026-04-22T13:57:18.246090+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,pornlaw,Which of these statements comes closest to your fe...,1,2,337,1,338,,2
2026-04-22T13:57:18.345278+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,satfin,We are interested in how people are getting along ...,1,1,343,1,344,,1
2026-04-22T13:57:18.436752+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,richwork,If you were to get enough money to live as comfort...,1,2,318,1,319,,2
2026-04-22T13:57:18.757109+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,fepresch,Please read the following statement and indicate w...,1,2,277,1,278,,2
2026-04-22T13:57:19.073585+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,affrmact,Some people say that because of past discriminatio...,1,3,303,1,304,,3
2026-04-22T13:57:19.167298+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,abrape,Please tell me whether or not you think it should ...,1,1,259,1,260,,1
2026-04-22T13:57:19.851211+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,immjobs,There are different opinions about immigrants from...,1,2,305,1,306,,2
2026-04-22T13:57:19.951399+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2731,fair,Do you think most people would try to take advanta...,1,2,321,1,322,,2
2026-04-22T13:57:20.010116+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,fechld,To what extent do you you agree or disagree that: ...,1,2,278,1,279,,2
2026-04-22T13:57:20.023145+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,gunlaw,Would you favor or oppose a law which would requir...,1,1,256,1,257,,1
2026-04-22T13:57:20.031294+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,eqwlth,Some people think that the government in Washingto...,1,4,397,1,398,,4
2026-04-22T13:57:20.447432+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,spkath,There are always some people whose ideas are consi...,1,1,294,1,295,,1
2026-04-22T13:57:20.646030+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,premarsx,If a man and woman have sexual relations before ma...,1,1,277,1,278,,1
2026-04-22T13:57:20.774829+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,colrac,Consider a person who believes that Black people a...,1,2,262,1,263,,2
2026-04-22T13:57:20.864304+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,colath,There are always some people whose ideas are consi...,1,2,278,1,279,,2
2026-04-22T13:57:21.083526+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2,275,1,276,,2
2026-04-22T13:57:21.084079+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,immcrime,There are different opinions about immigrants from...,1,2,300,1,301,,2
2026-04-22T13:57:21.337978+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,spkrac,Consider a person who believes that Black people a...,1,2,274,1,275,,2
2026-04-22T13:57:21.363711+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,confed,I am going to name some institutions in this count...,1,2,290,1,291,,2
2026-04-22T13:57:21.468732+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,bible,Which of these statements comes closest to describ...,1,2,375,1,376,,2
2026-04-22T13:57:21.777588+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,conpress,I am going to name some institutions in this count...,1,2,286,1,287,,2
2026-04-22T13:57:22.015488+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,nataid,"We are faced with many problems in this country, n...",1,2,319,1,320,,2
2026-04-22T13:57:23.201977+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,natspac,"We are faced with many problems in this country, n...",1,3,321,1,322,,3
2026-04-22T13:57:23.692904+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2126,god,Tell me which statement comes closest to expressin...,1,3,430,2,432,,3
