timestamp,model,chain_model,prompt_mode,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-27T13:55:28.079756+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,immameco,There are different opinions about immigrants from...,1,2.0,806,2,808,,2
2026-04-27T13:55:28.325375+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,bible,Which of these statements comes closest to describ...,1,2.0,881,1,882,,2
2026-04-27T13:55:28.364595+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,god,Tell me which statement comes closest to expressin...,1,5.0,938,1,939,,5
2026-04-27T13:55:28.374976+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,colrac,Consider a person who believes that Black people a...,1,2.0,766,2,768,,2
2026-04-27T13:55:28.443442+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,conpress,I am going to name some institutions in this count...,1,2.0,790,2,792,,2
2026-04-27T13:55:28.517358+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,confed,I am going to name some institutions in this count...,1,2.0,794,2,796,,2
2026-04-27T13:55:28.533595+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,spkrac,Consider a person who believes that Black people a...,1,2.0,780,1,781,,2
2026-04-27T13:55:28.543752+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,771,1,772,,2
2026-04-27T13:55:28.737264+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,consci,I am going to name some institutions in this count...,1,2.0,791,2,793,,2
2026-04-27T13:55:28.822904+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,nataid,"We are faced with many problems in this country, n...",1,1.0,823,2,825,,1
2026-04-27T13:55:28.840677+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,natsci,"We are faced with many problems in this country, n...",1,1.0,824,2,826,,1
2026-04-27T13:55:28.874093+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,natenvir,"We are faced with many problems in this country, n...",1,1.0,827,2,829,,1
2026-04-27T13:55:28.951337+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,nateduc,"We are faced with many problems in this country, n...",1,1.0,828,2,830,,1
2026-04-27T13:55:29.002762+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,natheal,"We are faced with many problems in this country, n...",1,2.0,829,2,831,,2
2026-04-27T13:55:29.010010+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,natroad,"We are faced with many problems in this country, n...",1,1.0,825,2,827,,1
2026-04-27T13:55:29.072581+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,natspac,"We are faced with many problems in this country, n...",1,2.0,827,1,828,,2
2026-04-27T13:55:29.222429+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,natsoc,"We are faced with many problems in this country, n...",1,1.0,823,2,825,,1
2026-04-27T13:55:29.306193+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,confinan,I am going to name some institutions in this count...,1,2.0,792,2,794,,2
2026-04-27T13:55:29.354334+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,conlegis,I am going to name some institutions in this count...,1,2.0,791,1,792,,2
2026-04-27T13:55:29.386162+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,conarmy,I am going to name some institutions in this count...,1,1.0,791,1,792,,1
2026-04-27T13:55:29.431502+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,conmedic,I am going to name some institutions in this count...,1,2.0,789,2,791,,2
2026-04-27T13:55:29.509779+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,helpful,Would you say that most of the time people try to ...,1,3.0,770,1,771,,3
2026-04-27T13:55:29.573511+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,satfin,We are interested in how people are getting along ...,1,2.0,795,1,796,,2
2026-04-27T13:55:29.573525+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,trust,"Generally speaking, would you say that most people...",1,,767,3,770,Non-numeric answer: Depends,Depends
2026-04-27T13:55:29.612253+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,finalter,"During the last few years, has your financial situ...",1,3.0,766,1,767,,3
2026-04-27T13:55:29.646751+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,getahead,Some people say that people get ahead by their own...,1,3.0,783,1,784,,3
2026-04-27T13:55:29.722019+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,fair,Do you think most people would try to take advanta...,1,3.0,771,2,773,,3
2026-04-27T13:55:29.808211+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,coneduc,I am going to name some institutions in this count...,1,2.0,791,1,792,,2
2026-04-27T13:55:29.928078+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,abhlth,Please tell me whether or not you think it should ...,1,1.0,678,1,679,,1
2026-04-27T13:55:29.936825+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,richwork,If you were to get enough money to live as comfort...,1,1.0,768,2,770,,1
2026-04-27T13:55:29.941697+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,abpoor,Please tell me whether or not you think it should ...,1,1.0,680,1,681,,1
2026-04-27T13:55:29.995369+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,conbus,I am going to name some institutions in this count...,1,2.0,792,1,793,,2
2026-04-27T13:55:30.020562+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,119,satjob,"On the whole, how satisfied are you with the work ...",1,4.0,783,2,785,,4
2026-04-27T13:55:30.075557+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,gunlaw,Would you favor or oppose a law which would requir...,1,1.0,672,1,673,,1
2026-04-27T13:55:30.131224+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,abrape,Please tell me whether or not you think it should ...,1,1.0,673,2,675,,1
2026-04-27T13:55:30.153062+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,abdefect,Please tell me whether or not you think it should ...,1,1.0,676,2,678,,1
2026-04-27T13:55:30.192508+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,cappun,Do you favor or oppose the death penalty for perso...,1,2.0,660,1,661,,2
2026-04-27T13:55:30.218599+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,homosex,What is your opinion about sexual relations betwee...,1,4.0,697,1,698,,4
2026-04-27T13:55:30.295249+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,grass,Do you think the use of marijuana should be made l...,1,1.0,663,1,664,,1
2026-04-27T13:55:30.451857+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,premarsx,If a man and woman have sexual relations before ma...,1,3.0,691,2,693,,3
2026-04-27T13:55:30.540500+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,fechld,To what extent do you you agree or disagree that: ...,1,2.0,692,2,694,,2
2026-04-27T13:55:30.589023+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,xmarsex,What is your opinion about a married person having...,1,3.0,698,1,699,,3
2026-04-27T13:55:30.924139+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,fefam,Please read the following statement and indicate w...,1,4.0,707,1,708,,4
2026-04-27T13:55:30.984529+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,pornlaw,Which of these statements comes closest to your fe...,1,2.0,751,2,753,,2
2026-04-27T13:55:31.012400+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,fepresch,Please read the following statement and indicate w...,1,3.0,691,2,693,,3
2026-04-27T13:55:31.052044+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,immjobs,There are different opinions about immigrants from...,1,4.0,721,1,722,,4
2026-04-27T13:55:31.101200+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,affrmact,Some people say that because of past discriminatio...,1,4.0,719,1,720,,4
2026-04-27T13:55:31.220127+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,immcrime,There are different opinions about immigrants from...,1,4.0,716,1,717,,4
2026-04-27T13:55:31.270561+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,immameco,There are different opinions about immigrants from...,1,3.0,718,1,719,,3
2026-04-27T13:55:31.424507+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,spkath,There are always some people whose ideas are consi...,1,1.0,710,1,711,,1
2026-04-27T13:55:31.550843+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,colrac,Consider a person who believes that Black people a...,1,2.0,678,1,679,,2
2026-04-27T13:55:31.585964+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,691,1,692,,2
2026-04-27T13:55:31.721591+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,god,Tell me which statement comes closest to expressin...,1,4.0,846,2,848,,4
2026-04-27T13:55:31.730626+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,681,1,682,,2
2026-04-27T13:55:31.769787+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,colath,There are always some people whose ideas are consi...,1,1.0,692,2,694,,1
2026-04-27T13:55:31.891053+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,eqwlth,Some people think that the government in Washingto...,1,4.0,813,1,814,,4
2026-04-27T13:55:31.910487+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,bible,Which of these statements comes closest to describ...,1,2.0,789,2,791,,2
2026-04-27T13:55:32.022872+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,confed,I am going to name some institutions in this count...,1,2.0,704,2,706,,2
2026-04-27T13:55:32.045707+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,conpress,I am going to name some institutions in this count...,1,2.0,700,2,702,,2
2026-04-27T13:55:32.066034+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,consci,I am going to name some institutions in this count...,1,2.0,703,1,704,,2
2026-04-27T13:55:32.110672+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,natenvir,"We are faced with many problems in this country, n...",1,1.0,739,1,740,,1
2026-04-27T13:55:32.178784+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,nataid,"We are faced with many problems in this country, n...",1,1.0,733,2,735,,1
2026-04-27T13:55:32.241754+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,natspac,"We are faced with many problems in this country, n...",1,2.0,735,2,737,,2
2026-04-27T13:55:32.243408+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,spkrac,Consider a person who believes that Black people a...,1,,688,50,738,"Non-numeric answer: I'm sorry, but the question seems to present a straw man argument. It's a common scenario in logic where someone argues against a weakened version of an opponent's argument, rather than the strongest form of it. My belief system rooted in Catholicism and","I'm sorry, but the question seems to present a straw man argument. It's a common scenario in logic where someone argues against a weakened version of an opponent's argument, rather than the strongest form of it. My belief system rooted in Catholicism and"
2026-04-27T13:55:32.322933+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,natsci,"We are faced with many problems in this country, n...",1,1.0,734,2,736,,1
2026-04-27T13:55:32.443210+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,nateduc,"We are faced with many problems in this country, n...",1,1.0,740,1,741,,1
2026-04-27T13:55:32.519435+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,natsoc,"We are faced with many problems in this country, n...",1,1.0,733,2,735,,1
2026-04-27T13:55:32.528933+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,natheal,"We are faced with many problems in this country, n...",1,1.0,739,2,741,,1
2026-04-27T13:55:32.587414+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,confinan,I am going to name some institutions in this count...,1,2.0,704,1,705,,2
2026-04-27T13:55:32.673633+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,conarmy,I am going to name some institutions in this count...,1,2.0,701,1,702,,2
2026-04-27T13:55:32.706347+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,conbus,I am going to name some institutions in this count...,1,2.0,700,2,702,,2
2026-04-27T13:55:32.923093+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,helpful,Would you say that most of the time people try to ...,1,3.0,680,1,681,,3
2026-04-27T13:55:32.958939+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,conmedic,I am going to name some institutions in this count...,1,2.0,699,2,701,,2
2026-04-27T13:55:33.042748+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,natroad,"We are faced with many problems in this country, n...",1,1.0,735,2,737,,1
2026-04-27T13:55:33.151027+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,satfin,We are interested in how people are getting along ...,1,2.0,703,2,705,,2
2026-04-27T13:55:33.252055+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,fair,Do you think most people would try to take advanta...,1,,681,5,686,Non-numeric answer: 3. Depends,3. Depends
2026-04-27T13:55:33.323381+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,richwork,If you were to get enough money to live as comfort...,1,1.0,680,1,681,,1
2026-04-27T13:55:33.348574+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,coneduc,I am going to name some institutions in this count...,1,2.0,701,1,702,,2
2026-04-27T13:55:33.370688+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,trust,"Generally speaking, would you say that most people...",1,3.0,677,2,679,,3
2026-04-27T13:55:33.398099+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,getahead,Some people say that people get ahead by their own...,1,2.0,691,2,693,,2
2026-04-27T13:55:33.449937+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,satjob,"On the whole, how satisfied are you with the work ...",1,2.0,695,1,696,,2
2026-04-27T13:55:33.503488+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,conlegis,I am going to name some institutions in this count...,1,2.0,701,1,702,,2
2026-04-27T13:55:33.637321+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,abdefect,Please tell me whether or not you think it should ...,1,1.0,822,1,823,,1
2026-04-27T13:55:33.733988+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,abhlth,Please tell me whether or not you think it should ...,1,1.0,820,2,822,,1
2026-04-27T13:55:33.813118+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,abpoor,Please tell me whether or not you think it should ...,1,1.0,822,2,824,,1
2026-04-27T13:55:33.827494+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,abrape,Please tell me whether or not you think it should ...,1,1.0,817,2,819,,1
2026-04-27T13:55:33.839749+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,814,2,816,,2
2026-04-27T13:55:33.872564+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,120,finalter,"During the last few years, has your financial situ...",1,,676,19,695,"Non-numeric answer: Based on the information provided, I would choose option 2: ""Stayed the same"".","Based on the information provided, I would choose option 2: ""Stayed the same""."
2026-04-27T13:55:33.919590+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,premarsx,If a man and woman have sexual relations before ma...,1,3.0,837,1,838,,3
2026-04-27T13:55:33.924622+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,homosex,What is your opinion about sexual relations betwee...,1,4.0,839,2,841,,4
2026-04-27T13:55:34.111751+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,fechld,To what extent do you you agree or disagree that: ...,1,1.0,838,1,839,,1
2026-04-27T13:55:34.134741+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,fefam,Please read the following statement and indicate w...,1,3.0,851,1,852,,3
2026-04-27T13:55:34.164809+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,xmarsex,What is your opinion about a married person having...,1,3.0,840,2,842,,3
2026-04-27T13:55:34.196813+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,fepresch,Please read the following statement and indicate w...,1,2.0,837,1,838,,2
2026-04-27T13:55:34.224168+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,cappun,Do you favor or oppose the death penalty for perso...,1,2.0,804,1,805,,2
2026-04-27T13:55:34.262227+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,grass,Do you think the use of marijuana should be made l...,1,1.0,805,2,807,,1
2026-04-27T13:55:34.267642+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,pornlaw,Which of these statements comes closest to your fe...,1,2.0,895,2,897,,2
2026-04-27T13:55:34.325908+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,affrmact,Some people say that because of past discriminatio...,1,3.0,861,2,863,,3
2026-04-27T13:55:34.454879+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,immcrime,There are different opinions about immigrants from...,1,3.0,860,1,861,,3
2026-04-27T13:55:34.574708+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,eqwlth,Some people think that the government in Washingto...,1,4.0,955,2,957,,4
2026-04-27T13:55:34.590459+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,immjobs,There are different opinions about immigrants from...,1,3.0,863,2,865,,3
2026-04-27T13:55:34.727038+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,immameco,There are different opinions about immigrants from...,1,3.0,860,2,862,,3
2026-04-27T13:55:34.731024+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,spkath,There are always some people whose ideas are consi...,1,1.0,852,2,854,,1
2026-04-27T13:55:34.775985+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,spkrac,Consider a person who believes that Black people a...,1,2.0,832,2,834,,2
2026-04-27T13:55:34.804753+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,colrac,Consider a person who believes that Black people a...,1,2.0,820,2,822,,2
2026-04-27T13:55:34.918091+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,833,2,835,,2
2026-04-27T13:55:34.934220+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,god,Tell me which statement comes closest to expressin...,1,4.0,992,1,993,,4
2026-04-27T13:55:35.043600+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,1.0,823,2,825,,1
2026-04-27T13:55:35.197096+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,bible,Which of these statements comes closest to describ...,1,2.0,933,2,935,,2
2026-04-27T13:55:35.211133+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,consci,I am going to name some institutions in this count...,1,2.0,845,2,847,,2
2026-04-27T13:55:35.251086+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,colath,There are always some people whose ideas are consi...,1,1.0,836,2,838,,1
2026-04-27T13:55:35.349233+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,natspac,"We are faced with many problems in this country, n...",1,1.0,879,2,881,,1
2026-04-27T13:55:35.354663+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,conpress,I am going to name some institutions in this count...,1,2.0,846,1,847,,2
2026-04-27T13:55:35.387412+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,nataid,"We are faced with many problems in this country, n...",1,1.0,877,2,879,,1
2026-04-27T13:55:35.491739+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,confed,I am going to name some institutions in this count...,1,2.0,850,1,851,,2
2026-04-27T13:55:35.518663+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,natsci,"We are faced with many problems in this country, n...",1,1.0,880,1,881,,1
2026-04-27T13:55:35.658697+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,natenvir,"We are faced with many problems in this country, n...",1,1.0,883,1,884,,1
2026-04-27T13:55:35.667038+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,natheal,"We are faced with many problems in this country, n...",1,1.0,885,1,886,,1
2026-04-27T13:55:35.693094+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,nateduc,"We are faced with many problems in this country, n...",1,1.0,882,2,884,,1
2026-04-27T13:55:35.802725+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,natsoc,"We are faced with many problems in this country, n...",1,2.0,877,2,879,,2
2026-04-27T13:55:35.833568+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,coneduc,I am going to name some institutions in this count...,1,2.0,843,2,845,,2
2026-04-27T13:55:35.845310+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,natroad,"We are faced with many problems in this country, n...",1,2.0,881,1,882,,2
2026-04-27T13:55:35.951440+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,conbus,I am going to name some institutions in this count...,1,2.0,844,2,846,,2
2026-04-27T13:55:35.956139+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,confinan,I am going to name some institutions in this count...,1,2.0,846,2,848,,2
2026-04-27T13:55:36.006809+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,conarmy,I am going to name some institutions in this count...,1,1.0,845,1,846,,1
2026-04-27T13:55:36.140293+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,conmedic,I am going to name some institutions in this count...,1,2.0,843,2,845,,2
2026-04-27T13:55:36.180450+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,satfin,We are interested in how people are getting along ...,1,1.0,849,1,850,,1
2026-04-27T13:55:36.180466+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,conlegis,I am going to name some institutions in this count...,1,2.0,845,1,846,,2
2026-04-27T13:55:36.289304+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,helpful,Would you say that most of the time people try to ...,1,1.0,822,2,824,,1
2026-04-27T13:55:36.327279+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,trust,"Generally speaking, would you say that most people...",1,3.0,823,1,824,,3
2026-04-27T13:55:36.327295+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,fair,Do you think most people would try to take advanta...,1,3.0,825,2,827,,3
2026-04-27T13:55:36.451560+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,richwork,If you were to get enough money to live as comfort...,1,1.0,824,1,825,,1
2026-04-27T13:55:36.489397+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,getahead,Some people say that people get ahead by their own...,1,1.0,837,1,838,,1
2026-04-27T13:55:36.573085+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,abdefect,Please tell me whether or not you think it should ...,1,1.0,735,1,736,,1
2026-04-27T13:55:36.624632+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,satjob,"On the whole, how satisfied are you with the work ...",1,1.0,837,2,839,,1
2026-04-27T13:55:36.677800+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,gunlaw,Would you favor or oppose a law which would requir...,1,1.0,729,1,730,,1
2026-04-27T13:55:36.679452+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,abhlth,Please tell me whether or not you think it should ...,1,1.0,735,1,736,,1
2026-04-27T13:55:36.706754+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1210,finalter,"During the last few years, has your financial situ...",1,1.0,820,1,821,,1
2026-04-27T13:55:36.753257+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,abrape,Please tell me whether or not you think it should ...,1,1.0,730,2,732,,1
2026-04-27T13:55:36.774291+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,abpoor,Please tell me whether or not you think it should ...,1,1,735,2,737,,1
2026-04-27T13:55:36.780891+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,homosex,What is your opinion about sexual relations betwee...,1,2,754,1,755,,2
2026-04-27T13:55:36.992706+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,cappun,Do you favor or oppose the death penalty for perso...,1,1,715,2,717,,1
2026-04-27T13:55:37.060655+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,fepresch,Please read the following statement and indicate w...,1,2,750,1,751,,2
2026-04-27T13:55:37.149203+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,pornlaw,Which of these statements comes closest to your fe...,1,2,808,2,810,,2
2026-04-27T13:55:37.211507+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,fefam,Please read the following statement and indicate w...,1,3,762,2,764,,3
2026-04-27T13:55:37.243910+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,fechld,To what extent do you you agree or disagree that: ...,1,2,749,2,751,,2
2026-04-27T13:55:37.246137+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,xmarsex,What is your opinion about a married person having...,1,1,755,1,756,,1
2026-04-27T13:55:37.269340+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,grass,Do you think the use of marijuana should be made l...,1,2,720,1,721,,2
2026-04-27T13:55:37.278457+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,premarsx,If a man and woman have sexual relations before ma...,1,2,750,1,751,,2
2026-04-27T13:55:37.448037+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,affrmact,Some people say that because of past discriminatio...,1,1,774,2,776,,1
2026-04-27T13:55:37.592449+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,immameco,There are different opinions about immigrants from...,1,3,775,1,776,,3
2026-04-27T13:55:37.720345+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,colath,There are always some people whose ideas are consi...,1,1,749,2,751,,1
2026-04-27T13:55:37.850137+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,immjobs,There are different opinions about immigrants from...,1,4,778,1,779,,4
2026-04-27T13:55:38.001204+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,colrac,Consider a person who believes that Black people a...,1,2,733,2,735,,2
2026-04-27T13:55:38.003951+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,eqwlth,Some people think that the government in Washingto...,1,3,868,2,870,,3
2026-04-27T13:55:38.011439+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,immcrime,There are different opinions about immigrants from...,1,4,771,2,773,,4
2026-04-27T13:55:38.180207+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,spkath,There are always some people whose ideas are consi...,1,1,767,1,768,,1
2026-04-27T13:55:38.204017+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,spkrac,Consider a person who believes that Black people a...,1,2,747,1,748,,2
2026-04-27T13:55:38.278497+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,god,Tell me which statement comes closest to expressin...,1,3,903,2,905,,3
2026-04-27T13:55:38.285483+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,2,1212,bible,Which of these statements comes closest to describ...,1,2,848,1,849,,2
