timestamp,model,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-21T06:38:47.291519+00:00,Nemo v3,2419,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,195,1,196,,2
2026-04-21T06:38:47.375841+00:00,Nemo v3,2419,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,194,2,196,,2
2026-04-21T06:38:47.431345+00:00,Nemo v3,2419,consci,I am going to name some institutions in this count...,1,3.0,207,1,208,,3
2026-04-21T06:38:47.453778+00:00,Nemo v3,2419,nataid,"We are faced with many problems in this country, n...",1,1.0,239,1,240,,1
2026-04-21T06:38:47.470885+00:00,Nemo v3,2419,conpress,I am going to name some institutions in this count...,1,,206,4,210,Could not parse answer: Choose: 3,Choose: 3
2026-04-21T06:38:47.516061+00:00,Nemo v3,2419,natsci,"We are faced with many problems in this country, n...",1,1.0,240,1,241,,1
2026-04-21T06:38:47.550728+00:00,Nemo v3,2419,nateduc,"We are faced with many problems in this country, n...",1,1.0,244,1,245,,1
2026-04-21T06:38:47.691621+00:00,Nemo v3,2419,natroad,"We are faced with many problems in this country, n...",1,2.0,241,1,242,,2
2026-04-21T06:38:47.772789+00:00,Nemo v3,2419,coneduc,I am going to name some institutions in this count...,1,2.0,205,1,206,,2
2026-04-21T06:38:48.071904+00:00,Nemo v3,2419,conlegis,I am going to name some institutions in this count...,1,3.0,205,1,206,,3
2026-04-21T06:38:48.170053+00:00,Nemo v3,2419,natenvir,"We are faced with many problems in this country, n...",1,1.0,243,1,244,,1
2026-04-21T06:38:48.204691+00:00,Nemo v3,2419,natspac,"We are faced with many problems in this country, n...",1,1.0,241,1,242,,1
2026-04-21T06:38:48.246261+00:00,Nemo v3,2419,conbus,I am going to name some institutions in this count...,1,1.0,215,2,217,,1
2026-04-21T06:38:48.294356+00:00,Nemo v3,2419,confinan,I am going to name some institutions in this count...,1,1.0,217,2,219,,1
2026-04-21T06:38:48.393405+00:00,Nemo v3,2419,natsoc,"We are faced with many problems in this country, n...",1,3.0,239,1,240,,3
2026-04-21T06:38:48.395304+00:00,Nemo v3,2419,natheal,"We are faced with many problems in this country, n...",1,2.0,245,1,246,,2
2026-04-21T06:38:48.477441+00:00,Nemo v3,2419,helpful,Would you say that most of the time people try to ...,1,1.0,184,1,185,,1
2026-04-21T06:38:48.481616+00:00,Nemo v3,2419,conmedic,I am going to name some institutions in this count...,1,1.0,205,1,206,,1
2026-04-21T06:38:48.553099+00:00,Nemo v3,2419,trust,"Generally speaking, would you say that most people...",1,2.0,183,1,184,,2
2026-04-21T06:38:48.605667+00:00,Nemo v3,2419,fair,Do you think most people would try to take advanta...,1,1.0,187,1,188,,1
2026-04-21T06:38:48.807753+00:00,Nemo v3,2419,finalter,"During the last few years, has your financial situ...",1,2.0,180,1,181,,2
2026-04-21T06:38:48.810616+00:00,Nemo v3,2419,richwork,If you were to get enough money to live as comfort...,1,1.0,184,1,185,,1
2026-04-21T06:38:48.829709+00:00,Nemo v3,2419,satjob,"On the whole, how satisfied are you with the work ...",1,1.0,199,1,200,,1
2026-04-21T06:38:48.885925+00:00,Nemo v3,2419,conarmy,I am going to name some institutions in this count...,1,1.0,205,1,206,,1
2026-04-21T06:38:48.887380+00:00,Nemo v3,1672,abhlth,Please tell me whether or not you think it should ...,1,1.0,181,1,182,,1
2026-04-21T06:38:49.138418+00:00,Nemo v3,1672,cappun,Do you favor or oppose the death penalty for perso...,1,2.0,163,1,164,,2
2026-04-21T06:38:49.147745+00:00,Nemo v3,2419,getahead,Some people say that people get ahead by their own...,1,1.0,197,1,198,,1
2026-04-21T06:38:49.155003+00:00,Nemo v3,2419,satfin,We are interested in how people are getting along ...,1,1.0,209,1,210,,1
2026-04-21T06:38:49.157219+00:00,Nemo v3,1672,homosex,What is your opinion about sexual relations betwee...,1,4.0,200,1,201,,4
2026-04-21T06:38:49.168492+00:00,Nemo v3,1672,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,175,1,176,,2
2026-04-21T06:38:49.183845+00:00,Nemo v3,1672,abrape,Please tell me whether or not you think it should ...,1,1.0,178,1,179,,1
2026-04-21T06:38:49.210572+00:00,Nemo v3,1672,abdefect,Please tell me whether or not you think it should ...,1,1.0,181,1,182,,1
2026-04-21T06:38:49.605693+00:00,Nemo v3,1672,premarsx,If a man and woman have sexual relations before ma...,1,1.0,196,1,197,,1
2026-04-21T06:38:49.608541+00:00,Nemo v3,1672,xmarsex,What is your opinion about a married person having...,1,1.0,201,1,202,,1
2026-04-21T06:38:49.687623+00:00,Nemo v3,1672,fechld,To what extent do you you agree or disagree that: ...,1,2.0,197,1,198,,2
2026-04-21T06:38:49.692652+00:00,Nemo v3,1672,fepresch,Please read the following statement and indicate w...,1,2.0,196,1,197,,2
2026-04-21T06:38:49.821557+00:00,Nemo v3,1672,affrmact,Some people say that because of past discriminatio...,1,1.0,222,1,223,,1
2026-04-21T06:38:49.998541+00:00,Nemo v3,1672,immjobs,There are different opinions about immigrants from...,1,2.0,224,1,225,,2
2026-04-21T06:38:50.170995+00:00,Nemo v3,1672,immcrime,There are different opinions about immigrants from...,1,1.0,219,1,220,,1
2026-04-21T06:38:50.173665+00:00,Nemo v3,1672,eqwlth,Some people think that the government in Washingto...,1,3.0,314,2,316,,3
2026-04-21T06:38:50.438325+00:00,Nemo v3,1672,immameco,There are different opinions about immigrants from...,1,2.0,221,1,222,,2
2026-04-21T06:38:50.499662+00:00,Nemo v3,1672,grass,Do you think the use of marijuana should be made l...,1,1.0,175,2,177,,1
2026-04-21T06:38:50.503635+00:00,Nemo v3,1672,abpoor,Please tell me whether or not you think it should ...,1,1.0,192,2,194,,1
2026-04-21T06:38:50.506928+00:00,Nemo v3,1672,fefam,Please read the following statement and indicate w...,1,3.0,219,2,221,,3
2026-04-21T06:38:50.510863+00:00,Nemo v3,1672,spkath,There are always some people whose ideas are consi...,1,1.0,211,2,213,,1
2026-04-21T06:38:50.552531+00:00,Nemo v3,1672,pornlaw,Which of these statements comes closest to your fe...,1,,265,5,270,Could not parse answer: Answer: 2,Answer: 2
2026-04-21T06:38:50.745565+00:00,Nemo v3,1672,spkrac,Consider a person who believes that Black people a...,1,2.0,193,1,194,,2
2026-04-21T06:38:50.832248+00:00,Nemo v3,1672,god,Tell me which statement comes closest to expressin...,1,3.0,351,1,352,,3
2026-04-21T06:38:50.887397+00:00,Nemo v3,1672,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,194,1,195,,2
2026-04-21T06:38:50.890086+00:00,Nemo v3,1672,colath,There are always some people whose ideas are consi...,1,1.0,206,2,208,,1
2026-04-21T06:38:50.920978+00:00,Nemo v3,1672,bible,Which of these statements comes closest to describ...,1,2.0,294,1,295,,2
2026-04-21T06:38:51.002746+00:00,Nemo v3,1672,confed,I am going to name some institutions in this count...,1,1.0,209,1,210,,1
2026-04-21T06:38:51.032438+00:00,Nemo v3,1672,conpress,I am going to name some institutions in this count...,1,2.0,205,1,206,,2
2026-04-21T06:38:51.076024+00:00,Nemo v3,1672,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,184,1,185,,2
2026-04-21T06:38:51.216279+00:00,Nemo v3,1672,colrac,Consider a person who believes that Black people a...,1,,190,4,194,Could not parse answer: **2**,**2**
2026-04-21T06:38:51.217705+00:00,Nemo v3,1672,consci,I am going to name some institutions in this count...,1,2.0,206,1,207,,2
2026-04-21T06:38:51.239261+00:00,Nemo v3,1672,natspac,"We are faced with many problems in this country, n...",1,3.0,240,1,241,,3
2026-04-21T06:38:51.266529+00:00,Nemo v3,1672,nateduc,"We are faced with many problems in this country, n...",1,1.0,243,1,244,,1
2026-04-21T06:38:51.463256+00:00,Nemo v3,1672,coneduc,I am going to name some institutions in this count...,1,2.0,204,1,205,,2
2026-04-21T06:38:51.472022+00:00,Nemo v3,1672,natroad,"We are faced with many problems in this country, n...",1,1.0,240,1,241,,1
2026-04-21T06:38:51.505509+00:00,Nemo v3,1672,natsoc,"We are faced with many problems in this country, n...",1,2.0,238,1,239,,2
2026-04-21T06:38:51.534860+00:00,Nemo v3,1672,natheal,"We are faced with many problems in this country, n...",1,2.0,244,1,245,,2
2026-04-21T06:38:51.564353+00:00,Nemo v3,1672,conbus,I am going to name some institutions in this count...,1,1.0,205,1,206,,1
2026-04-21T06:38:51.670388+00:00,Nemo v3,1672,natsci,"We are faced with many problems in this country, n...",1,1.0,248,2,250,,1
2026-04-21T06:38:51.893901+00:00,Nemo v3,1672,nataid,"We are faced with many problems in this country, n...",1,2.0,247,2,249,,2
2026-04-21T06:38:51.910134+00:00,Nemo v3,1672,conlegis,I am going to name some institutions in this count...,1,2.0,204,1,205,,2
2026-04-21T06:38:51.914391+00:00,Nemo v3,1672,fair,Do you think most people would try to take advanta...,1,3.0,186,1,187,,3
2026-04-21T06:38:51.939929+00:00,Nemo v3,1672,conarmy,I am going to name some institutions in this count...,1,1.0,204,1,205,,1
2026-04-21T06:38:52.080951+00:00,Nemo v3,1672,conmedic,I am going to name some institutions in this count...,1,1.0,204,1,205,,1
2026-04-21T06:38:52.149371+00:00,Nemo v3,1672,satfin,We are interested in how people are getting along ...,1,1.0,208,1,209,,1
2026-04-21T06:38:52.151518+00:00,Nemo v3,1672,getahead,Some people say that people get ahead by their own...,1,1.0,196,1,197,,1
2026-04-21T06:38:52.263394+00:00,Nemo v3,1672,finalter,"During the last few years, has your financial situ...",1,2.0,179,1,180,,2
2026-04-21T06:38:52.486540+00:00,Nemo v3,486,abhlth,Please tell me whether or not you think it should ...,1,2.0,189,1,190,,2
2026-04-21T06:38:52.499984+00:00,Nemo v3,1672,satjob,"On the whole, how satisfied are you with the work ...",1,3.0,198,1,199,,3
2026-04-21T06:38:52.557005+00:00,Nemo v3,486,abrape,Please tell me whether or not you think it should ...,1,2.0,186,1,187,,2
2026-04-21T06:38:52.764368+00:00,Nemo v3,486,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,183,1,184,,2
2026-04-21T06:38:52.804496+00:00,Nemo v3,486,abpoor,Please tell me whether or not you think it should ...,1,1.0,191,1,192,,1
2026-04-21T06:38:52.829392+00:00,Nemo v3,486,abdefect,Please tell me whether or not you think it should ...,1,2.0,189,1,190,,2
2026-04-21T06:38:52.901626+00:00,Nemo v3,1672,natenvir,"We are faced with many problems in this country, n...",1,1.0,251,2,253,,1
2026-04-21T06:38:53.063869+00:00,Nemo v3,1672,trust,"Generally speaking, would you say that most people...",1,1.0,191,2,193,,1
2026-04-21T06:38:53.070084+00:00,Nemo v3,1672,confinan,I am going to name some institutions in this count...,1,2.0,216,2,218,,2
2026-04-21T06:38:53.072360+00:00,Nemo v3,1672,helpful,Would you say that most of the time people try to ...,1,3.0,192,2,194,,3
2026-04-21T06:38:53.074767+00:00,Nemo v3,1672,richwork,If you were to get enough money to live as comfort...,1,1.0,192,2,194,,1
2026-04-21T06:38:53.130748+00:00,Nemo v3,486,homosex,What is your opinion about sexual relations betwee...,1,1.0,208,1,209,,1
2026-04-21T06:38:53.312620+00:00,Nemo v3,486,premarsx,If a man and woman have sexual relations before ma...,1,2.0,204,1,205,,2
2026-04-21T06:38:53.358925+00:00,Nemo v3,486,fepresch,Please read the following statement and indicate w...,1,2.0,204,1,205,,2
2026-04-21T06:38:53.382262+00:00,Nemo v3,486,xmarsex,What is your opinion about a married person having...,1,2.0,209,1,210,,2
2026-04-21T06:38:53.384155+00:00,Nemo v3,486,pornlaw,Which of these statements comes closest to your fe...,1,2.0,264,1,265,,2
2026-04-21T06:38:53.413886+00:00,Nemo v3,486,fefam,Please read the following statement and indicate w...,1,2.0,218,1,219,,2
2026-04-21T06:38:53.418522+00:00,Nemo v3,486,fechld,To what extent do you you agree or disagree that: ...,1,2.0,205,1,206,,2
2026-04-21T06:38:53.511122+00:00,Nemo v3,486,cappun,Do you favor or oppose the death penalty for perso...,1,1.0,180,2,182,,1
2026-04-21T06:38:53.596929+00:00,Nemo v3,486,eqwlth,Some people think that the government in Washingto...,1,3.0,324,1,325,,3
2026-04-21T06:38:53.631030+00:00,Nemo v3,486,immjobs,There are different opinions about immigrants from...,1,3.0,232,1,233,,3
2026-04-21T06:38:53.647318+00:00,Nemo v3,486,immcrime,There are different opinions about immigrants from...,1,1.0,227,1,228,,1
2026-04-21T06:38:53.648360+00:00,Nemo v3,486,affrmact,Some people say that because of past discriminatio...,1,1.0,230,1,231,,1
2026-04-21T06:38:53.737771+00:00,Nemo v3,486,spkath,There are always some people whose ideas are consi...,1,1.0,221,1,222,,1
2026-04-21T06:38:53.798999+00:00,Nemo v3,486,colath,There are always some people whose ideas are consi...,1,1.0,205,1,206,,1
2026-04-21T06:38:53.840442+00:00,Nemo v3,486,spkrac,Consider a person who believes that Black people a...,1,2.0,201,1,202,,2
2026-04-21T06:38:53.879963+00:00,Nemo v3,486,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,202,1,203,,2
2026-04-21T06:38:53.930268+00:00,Nemo v3,486,colrac,Consider a person who believes that Black people a...,1,2.0,189,1,190,,2
2026-04-21T06:38:53.987778+00:00,Nemo v3,486,grass,Do you think the use of marijuana should be made l...,1,2.0,183,2,185,,2
2026-04-21T06:38:54.008543+00:00,Nemo v3,486,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,192,1,193,,2
2026-04-21T06:38:54.094417+00:00,Nemo v3,486,conpress,I am going to name some institutions in this count...,1,2.0,213,1,214,,2
2026-04-21T06:38:54.111559+00:00,Nemo v3,486,bible,Which of these statements comes closest to describ...,1,2.0,302,1,303,,2
2026-04-21T06:38:54.190669+00:00,Nemo v3,486,confed,I am going to name some institutions in this count...,1,2.0,217,1,218,,2
2026-04-21T06:38:54.223582+00:00,Nemo v3,486,nataid,"We are faced with many problems in this country, n...",1,1.0,246,1,247,,1
2026-04-21T06:38:54.363046+00:00,Nemo v3,486,natspac,"We are faced with many problems in this country, n...",1,1.0,248,1,249,,1
2026-04-21T06:38:54.363062+00:00,Nemo v3,486,natenvir,"We are faced with many problems in this country, n...",1,1.0,250,1,251,,1
2026-04-21T06:38:54.365458+00:00,Nemo v3,486,consci,I am going to name some institutions in this count...,1,2.0,214,1,215,,2
2026-04-21T06:38:54.411557+00:00,Nemo v3,486,immameco,There are different opinions about immigrants from...,1,2.0,238,2,240,,2
2026-04-21T06:38:54.480251+00:00,Nemo v3,486,natsci,"We are faced with many problems in this country, n...",1,1.0,247,1,248,,1
2026-04-21T06:38:54.483526+00:00,Nemo v3,486,god,Tell me which statement comes closest to expressin...,1,3.0,368,2,370,,3
2026-04-21T06:38:54.546485+00:00,Nemo v3,486,nateduc,"We are faced with many problems in this country, n...",1,1.0,251,1,252,,1
2026-04-21T06:38:54.633726+00:00,Nemo v3,486,natsoc,"We are faced with many problems in this country, n...",1,1.0,246,1,247,,1
2026-04-21T06:38:54.637288+00:00,Nemo v3,486,natheal,"We are faced with many problems in this country, n...",1,1.0,252,1,253,,1
2026-04-21T06:38:54.657150+00:00,Nemo v3,486,coneduc,I am going to name some institutions in this count...,1,2.0,212,1,213,,2
2026-04-21T06:38:54.715191+00:00,Nemo v3,486,confinan,I am going to name some institutions in this count...,1,2.0,215,1,216,,2
2026-04-21T06:38:54.820947+00:00,Nemo v3,486,conbus,I am going to name some institutions in this count...,1,2.0,213,1,214,,2
2026-04-21T06:38:54.857579+00:00,Nemo v3,486,conlegis,I am going to name some institutions in this count...,1,2.0,212,1,213,,2
2026-04-21T06:38:54.939012+00:00,Nemo v3,486,fair,Do you think most people would try to take advanta...,1,3.0,194,1,195,,3
2026-04-21T06:38:54.965061+00:00,Nemo v3,486,conarmy,I am going to name some institutions in this count...,1,1.0,212,1,213,,1
2026-04-21T06:38:54.991218+00:00,Nemo v3,486,helpful,Would you say that most of the time people try to ...,1,1.0,191,1,192,,1
2026-04-21T06:38:55.120894+00:00,Nemo v3,486,finalter,"During the last few years, has your financial situ...",1,3.0,187,1,188,,3
2026-04-21T06:38:55.226940+00:00,Nemo v3,486,satjob,"On the whole, how satisfied are you with the work ...",1,1.0,206,1,207,,1
2026-04-21T06:38:55.230302+00:00,Nemo v3,486,richwork,If you were to get enough money to live as comfort...,1,2.0,191,1,192,,2
2026-04-21T06:38:55.230315+00:00,Nemo v3,486,getahead,Some people say that people get ahead by their own...,1,1.0,204,1,205,,1
2026-04-21T06:38:55.232514+00:00,Nemo v3,486,satfin,We are interested in how people are getting along ...,1,2.0,216,1,217,,2
2026-04-21T06:38:55.263160+00:00,Nemo v3,486,conmedic,I am going to name some institutions in this count...,1,3.0,212,1,213,,3
2026-04-21T06:38:55.408521+00:00,Nemo v3,2531,abhlth,Please tell me whether or not you think it should ...,1,1.0,189,1,190,,1
2026-04-21T06:38:55.414768+00:00,Nemo v3,486,natroad,"We are faced with many problems in this country, n...",1,1.0,257,2,259,,1
2026-04-21T06:38:55.425219+00:00,Nemo v3,486,trust,"Generally speaking, would you say that most people...",1,1.0,199,2,201,,1
2026-04-21T06:38:55.481455+00:00,Nemo v3,2531,abrape,Please tell me whether or not you think it should ...,1,1.0,186,1,187,,1
2026-04-21T06:38:55.589803+00:00,Nemo v3,2531,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,183,1,184,,2
2026-04-21T06:38:55.591093+00:00,Nemo v3,2531,abpoor,Please tell me whether or not you think it should ...,1,1.0,191,1,192,,1
2026-04-21T06:38:55.696161+00:00,Nemo v3,2531,homosex,What is your opinion about sexual relations betwee...,1,4.0,208,1,209,,4
2026-04-21T06:38:55.708190+00:00,Nemo v3,2531,cappun,Do you favor or oppose the death penalty for perso...,1,2.0,171,1,172,,2
2026-04-21T06:38:55.712795+00:00,Nemo v3,2531,abdefect,Please tell me whether or not you think it should ...,1,1.0,189,1,190,,1
2026-04-21T06:38:55.725895+00:00,Nemo v3,2531,pornlaw,Which of these statements comes closest to your fe...,1,2.0,264,1,265,,2
2026-04-21T06:38:55.845498+00:00,Nemo v3,2531,premarsx,If a man and woman have sexual relations before ma...,1,1.0,204,1,205,,1
2026-04-21T06:38:55.869997+00:00,Nemo v3,2531,grass,Do you think the use of marijuana should be made l...,1,1.0,174,1,175,,1
2026-04-21T06:38:55.946072+00:00,Nemo v3,2531,fefam,Please read the following statement and indicate w...,1,4.0,218,1,219,,4
2026-04-21T06:38:55.952441+00:00,Nemo v3,2531,affrmact,Some people say that because of past discriminatio...,1,1.0,230,1,231,,1
2026-04-21T06:38:56.004427+00:00,Nemo v3,2531,fepresch,Please read the following statement and indicate w...,1,3.0,204,1,205,,3
2026-04-21T06:38:56.017612+00:00,Nemo v3,2531,eqwlth,Some people think that the government in Washingto...,1,5.0,324,1,325,,5
2026-04-21T06:38:56.046382+00:00,Nemo v3,2531,immjobs,There are different opinions about immigrants from...,1,1.0,232,1,233,,1
2026-04-21T06:38:56.081923+00:00,Nemo v3,2531,immcrime,There are different opinions about immigrants from...,1,5.0,227,1,228,,5
2026-04-21T06:38:56.221788+00:00,Nemo v3,2531,immameco,There are different opinions about immigrants from...,1,2.0,229,1,230,,2
2026-04-21T06:38:56.289297+00:00,Nemo v3,2531,xmarsex,What is your opinion about a married person having...,1,1.0,218,2,220,,1
2026-04-21T06:38:56.302392+00:00,Nemo v3,2531,colrac,Consider a person who believes that Black people a...,1,2.0,189,1,190,,2
2026-04-21T06:38:56.318993+00:00,Nemo v3,2531,fechld,To what extent do you you agree or disagree that: ...,1,1.0,214,2,216,,1
2026-04-21T06:38:56.357150+00:00,Nemo v3,2531,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,202,1,203,,2
2026-04-21T06:38:56.455779+00:00,Nemo v3,2531,spkath,There are always some people whose ideas are consi...,1,1.0,221,1,222,,1
2026-04-21T06:38:56.565067+00:00,Nemo v3,2531,colath,There are always some people whose ideas are consi...,1,1.0,205,1,206,,1
2026-04-21T06:38:56.647770+00:00,Nemo v3,2531,bible,Which of these statements comes closest to describ...,1,2.0,302,1,303,,2
2026-04-21T06:38:56.655400+00:00,Nemo v3,2531,confed,I am going to name some institutions in this count...,1,2.0,217,1,218,,2
2026-04-21T06:38:56.703515+00:00,Nemo v3,2531,consci,I am going to name some institutions in this count...,1,1.0,214,1,215,,1
2026-04-21T06:38:56.775316+00:00,Nemo v3,2531,god,Tell me which statement comes closest to expressin...,1,3.0,359,1,360,,3
2026-04-21T06:38:56.832242+00:00,Nemo v3,2531,conpress,I am going to name some institutions in this count...,1,2.0,213,1,214,,2
2026-04-21T06:38:56.870831+00:00,Nemo v3,2531,natspac,"We are faced with many problems in this country, n...",1,1.0,248,1,249,,1
2026-04-21T06:38:56.886936+00:00,Nemo v3,2531,natsci,"We are faced with many problems in this country, n...",1,1.0,247,1,248,,1
2026-04-21T06:38:56.936703+00:00,Nemo v3,2531,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,201,2,203,,2
2026-04-21T06:38:57.004042+00:00,Nemo v3,2531,spkrac,Consider a person who believes that Black people a...,1,2.0,210,2,212,,2
2026-04-21T06:38:57.044663+00:00,Nemo v3,2531,nateduc,"We are faced with many problems in this country, n...",1,1.0,251,1,252,,1
2026-04-21T06:38:57.058614+00:00,Nemo v3,2531,natheal,"We are faced with many problems in this country, n...",1,1.0,252,1,253,,1
2026-04-21T06:38:57.364919+00:00,Nemo v3,2531,natsoc,"We are faced with many problems in this country, n...",1,1.0,246,1,247,,1
2026-04-21T06:38:57.369724+00:00,Nemo v3,2531,conlegis,I am going to name some institutions in this count...,1,3.0,212,1,213,,3
2026-04-21T06:38:57.507967+00:00,Nemo v3,2531,conbus,I am going to name some institutions in this count...,1,1.0,213,1,214,,1
2026-04-21T06:38:57.518039+00:00,Nemo v3,2531,nataid,"We are faced with many problems in this country, n...",1,1.0,255,2,257,,1
2026-04-21T06:38:57.566856+00:00,Nemo v3,2531,natroad,"We are faced with many problems in this country, n...",1,1.0,257,2,259,,1
2026-04-21T06:38:57.683413+00:00,Nemo v3,2531,natenvir,"We are faced with many problems in this country, n...",1,1.0,259,2,261,,1
2026-04-21T06:38:57.685123+00:00,Nemo v3,2531,conarmy,I am going to name some institutions in this count...,1,2.0,212,1,213,,2
2026-04-21T06:38:57.690656+00:00,Nemo v3,2531,coneduc,I am going to name some institutions in this count...,1,2.0,221,2,223,,2
2026-04-21T06:38:57.764164+00:00,Nemo v3,2531,confinan,I am going to name some institutions in this count...,1,1.0,224,2,226,,1
2026-04-21T06:38:57.795719+00:00,Nemo v3,2531,fair,Do you think most people would try to take advanta...,1,3.0,194,1,195,,3
2026-04-21T06:38:57.814844+00:00,Nemo v3,2531,helpful,Would you say that most of the time people try to ...,1,2.0,191,1,192,,2
2026-04-21T06:38:57.895358+00:00,Nemo v3,2531,conmedic,I am going to name some institutions in this count...,1,1.0,212,1,213,,1
2026-04-21T06:38:57.943640+00:00,Nemo v3,2531,finalter,"During the last few years, has your financial situ...",1,3.0,187,1,188,,3
2026-04-21T06:38:58.063687+00:00,Nemo v3,2531,richwork,If you were to get enough money to live as comfort...,1,1.0,191,1,192,,1
2026-04-21T06:38:58.103663+00:00,Nemo v3,512,abrape,Please tell me whether or not you think it should ...,1,1.0,190,1,191,,1
2026-04-21T06:38:58.156998+00:00,Nemo v3,512,abhlth,Please tell me whether or not you think it should ...,1,1.0,193,1,194,,1
2026-04-21T06:38:58.230380+00:00,Nemo v3,2531,trust,"Generally speaking, would you say that most people...",1,3.0,199,2,201,,3
2026-04-21T06:38:58.293338+00:00,Nemo v3,2531,satfin,We are interested in how people are getting along ...,1,3.0,214,2,216,,3
2026-04-21T06:38:58.437769+00:00,Nemo v3,512,abpoor,Please tell me whether or not you think it should ...,1,1.0,195,1,196,,1
2026-04-21T06:38:58.553812+00:00,Nemo v3,512,abdefect,Please tell me whether or not you think it should ...,1,1.0,193,1,194,,1
2026-04-21T06:38:58.555822+00:00,Nemo v3,512,cappun,Do you favor or oppose the death penalty for perso...,1,1.0,175,1,176,,1
2026-04-21T06:38:58.570285+00:00,Nemo v3,2531,satjob,"On the whole, how satisfied are you with the work ...",1,3.0,215,2,217,,3
2026-04-21T06:38:58.703694+00:00,Nemo v3,512,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,187,1,188,,2
2026-04-21T06:38:58.718342+00:00,Nemo v3,512,xmarsex,What is your opinion about a married person having...,1,2.0,213,1,214,,2
2026-04-21T06:38:58.808401+00:00,Nemo v3,512,grass,Do you think the use of marijuana should be made l...,1,1.0,178,1,179,,1
2026-04-21T06:38:58.953337+00:00,Nemo v3,512,fechld,To what extent do you you agree or disagree that: ...,1,1.0,209,1,210,,1
2026-04-21T06:38:58.959897+00:00,Nemo v3,512,pornlaw,Which of these statements comes closest to your fe...,1,2.0,268,1,269,,2
2026-04-21T06:38:58.974547+00:00,Nemo v3,512,fepresch,Please read the following statement and indicate w...,1,2.0,208,1,209,,2
2026-04-21T06:38:59.020797+00:00,Nemo v3,512,fefam,Please read the following statement and indicate w...,1,4.0,222,1,223,,4
2026-04-21T06:38:59.035095+00:00,Nemo v3,512,premarsx,If a man and woman have sexual relations before ma...,1,1.0,217,2,219,,1
2026-04-21T06:38:59.166644+00:00,Nemo v3,512,affrmact,Some people say that because of past discriminatio...,1,2.0,234,1,235,,2
2026-04-21T06:38:59.368027+00:00,Nemo v3,512,homosex,What is your opinion about sexual relations betwee...,1,4.0,212,1,213,,4
2026-04-21T06:38:59.382332+00:00,Nemo v3,512,immcrime,There are different opinions about immigrants from...,1,2.0,231,1,232,,2
2026-04-21T06:38:59.390017+00:00,Nemo v3,512,eqwlth,Some people think that the government in Washingto...,1,4.0,328,1,329,,4
2026-04-21T06:38:59.408208+00:00,Nemo v3,512,spkath,There are always some people whose ideas are consi...,1,1.0,225,1,226,,1
2026-04-21T06:38:59.601755+00:00,Nemo v3,512,colath,There are always some people whose ideas are consi...,1,1.0,209,1,210,,1
2026-04-21T06:38:59.643128+00:00,Nemo v3,512,colrac,Consider a person who believes that Black people a...,1,2.0,193,1,194,,2
2026-04-21T06:38:59.687642+00:00,Nemo v3,512,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,206,1,207,,2
2026-04-21T06:38:59.935624+00:00,Nemo v3,512,god,Tell me which statement comes closest to expressin...,1,4.0,363,1,364,,4
2026-04-21T06:38:59.943769+00:00,Nemo v3,512,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,196,1,197,,2
2026-04-21T06:38:59.954770+00:00,Nemo v3,512,bible,Which of these statements comes closest to describ...,1,2.0,306,1,307,,2
2026-04-21T06:39:00.100870+00:00,Nemo v3,512,immameco,There are different opinions about immigrants from...,1,1.0,242,2,244,,1
2026-04-21T06:39:00.138108+00:00,Nemo v3,512,immjobs,There are different opinions about immigrants from...,1,2.0,245,2,247,,2
2026-04-21T06:39:00.141359+00:00,Nemo v3,512,spkrac,Consider a person who believes that Black people a...,1,2.0,205,1,206,,2
2026-04-21T06:39:00.236007+00:00,Nemo v3,512,nataid,"We are faced with many problems in this country, n...",1,2.0,250,1,251,,2
2026-04-21T06:39:00.246410+00:00,Nemo v3,512,conpress,I am going to name some institutions in this count...,1,1.0,217,1,218,,1
2026-04-21T06:39:00.319883+00:00,Nemo v3,512,consci,I am going to name some institutions in this count...,1,2.0,218,1,219,,2
2026-04-21T06:39:00.392159+00:00,Nemo v3,512,natspac,"We are faced with many problems in this country, n...",1,1.0,252,1,253,,1
2026-04-21T06:39:00.393349+00:00,Nemo v3,512,confed,I am going to name some institutions in this count...,1,3.0,221,1,222,,3
2026-04-21T06:39:00.394765+00:00,Nemo v3,512,natenvir,"We are faced with many problems in this country, n...",1,1.0,254,1,255,,1
2026-04-21T06:39:00.661062+00:00,Nemo v3,512,nateduc,"We are faced with many problems in this country, n...",1,1.0,255,1,256,,1
