timestamp,model,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-20T23:22:22.171239+00:00,Nemo 2,3234,abrape,Please tell me whether or not you think it should ...,1,2.0,169,1,170,,2
2026-04-20T23:22:22.171275+00:00,Nemo 2,3069,satjob,"On the whole, how satisfied are you with the work ...",1,1.0,208,1,209,,1
2026-04-20T23:22:22.173552+00:00,Nemo 2,3234,abdefect,Please tell me whether or not you think it should ...,1,2.0,172,1,173,,2
2026-04-20T23:22:22.365654+00:00,Nemo 2,3234,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,166,1,167,,2
2026-04-20T23:22:22.383821+00:00,Nemo 2,3234,homosex,What is your opinion about sexual relations betwee...,1,1.0,191,1,192,,1
2026-04-20T23:22:22.874850+00:00,Nemo 2,3234,grass,Do you think the use of marijuana should be made l...,1,2.0,157,1,158,,2
2026-04-20T23:22:22.875932+00:00,Nemo 2,3234,xmarsex,What is your opinion about a married person having...,1,1.0,190,2,192,,1
2026-04-20T23:22:22.875954+00:00,Nemo 2,3234,premarsx,If a man and woman have sexual relations before ma...,1,1.0,196,2,198,,1
2026-04-20T23:22:22.878690+00:00,Nemo 2,3234,pornlaw,Which of these statements comes closest to your fe...,1,1.0,247,1,248,,1
2026-04-20T23:22:23.385312+00:00,Nemo 2,3234,eqwlth,Some people think that the government in Washingto...,1,6.0,307,1,308,,6
2026-04-20T23:22:23.386080+00:00,Nemo 2,3234,fechld,To what extent do you you agree or disagree that: ...,1,3.0,188,1,189,,3
2026-04-20T23:22:23.485519+00:00,Nemo 2,3234,immjobs,There are different opinions about immigrants from...,1,1.0,215,1,216,,1
2026-04-20T23:22:23.918071+00:00,Nemo 2,3234,fepresch,Please read the following statement and indicate w...,1,1.0,187,1,188,,1
2026-04-20T23:22:23.932982+00:00,Nemo 2,3069,natheal,"We are faced with many problems in this country, n...",1,1.0,263,2,265,,1
2026-04-20T23:22:24.446073+00:00,Nemo 2,3234,immcrime,There are different opinions about immigrants from...,1,2.0,210,1,211,,2
2026-04-20T23:22:24.457695+00:00,Nemo 2,3234,spkath,There are always some people whose ideas are consi...,1,2.0,204,1,205,,2
2026-04-20T23:22:24.457725+00:00,Nemo 2,3234,immameco,There are different opinions about immigrants from...,1,4.0,212,1,213,,4
2026-04-20T23:22:24.457733+00:00,Nemo 2,3234,spkrac,Consider a person who believes that Black people a...,1,2.0,184,1,185,,2
2026-04-20T23:22:24.460647+00:00,Nemo 2,3234,colath,There are always some people whose ideas are consi...,1,2.0,188,1,189,,2
2026-04-20T23:22:24.997986+00:00,Nemo 2,3234,fefam,Please read the following statement and indicate w...,1,1.0,210,2,212,,1
2026-04-20T23:22:25.006129+00:00,Nemo 2,3234,affrmact,Some people say that because of past discriminatio...,1,1.0,222,2,224,,1
2026-04-20T23:22:25.486064+00:00,Nemo 2,3234,god,Tell me which statement comes closest to expressin...,1,6.0,342,1,343,,6
2026-04-20T23:22:25.491280+00:00,Nemo 2,3234,colrac,Consider a person who believes that Black people a...,1,2.0,170,2,172,,2
2026-04-20T23:22:25.495654+00:00,Nemo 2,3234,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,185,1,186,,2
2026-04-20T23:22:26.010770+00:00,Nemo 2,3069,conlegis,I am going to name some institutions in this count...,1,,223,50,273,"Could not parse answer: I don't have personal experiences or beliefs, and I'm here to support users of any background or opinion. However, based on the responses of people like the one you described in surveys, the most common answer for their confidence in Congress is:

2","I don't have personal experiences or beliefs, and I'm here to support users of any background or opinion. However, based on the responses of people like the one you described in surveys, the most common answer for their confidence in Congress is:

2"
2026-04-20T23:22:26.014339+00:00,Nemo 2,3234,bible,Which of these statements comes closest to describ...,1,1.0,285,1,286,,1
2026-04-20T23:22:26.014399+00:00,Nemo 2,3234,conpress,I am going to name some institutions in this count...,1,3.0,196,1,197,,3
2026-04-20T23:22:26.014407+00:00,Nemo 2,3234,nataid,"We are faced with many problems in this country, n...",1,2.0,229,1,230,,2
2026-04-20T23:22:26.024368+00:00,Nemo 2,3234,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,175,1,176,,2
2026-04-20T23:22:26.024389+00:00,Nemo 2,3234,confed,I am going to name some institutions in this count...,1,2.0,209,2,211,,2
2026-04-20T23:22:26.337233+00:00,Nemo 2,3234,consci,I am going to name some institutions in this count...,1,2.0,206,2,208,,2
2026-04-20T23:22:26.340391+00:00,Nemo 2,3234,natspac,"We are faced with many problems in this country, n...",1,3.0,231,1,232,,3
2026-04-20T23:22:26.555312+00:00,Nemo 2,3234,nateduc,"We are faced with many problems in this country, n...",1,1.0,234,1,235,,1
2026-04-20T23:22:26.610582+00:00,Nemo 2,3234,natsoc,"We are faced with many problems in this country, n...",1,1.0,229,1,230,,1
2026-04-20T23:22:26.858180+00:00,Nemo 2,3234,natenvir,"We are faced with many problems in this country, n...",1,1.0,233,1,234,,1
2026-04-20T23:22:26.897892+00:00,Nemo 2,3234,natsci,"We are faced with many problems in this country, n...",1,2.0,230,1,231,,2
2026-04-20T23:22:26.975027+00:00,Nemo 2,3234,coneduc,I am going to name some institutions in this count...,1,2.0,195,1,196,,2
2026-04-20T23:22:27.030948+00:00,Nemo 2,3234,natroad,"We are faced with many problems in this country, n...",1,1.0,231,1,232,,1
2026-04-20T23:22:27.065124+00:00,Nemo 2,3234,conlegis,I am going to name some institutions in this count...,1,2.0,195,1,196,,2
2026-04-20T23:22:27.605266+00:00,Nemo 2,3234,confinan,I am going to name some institutions in this count...,1,2.0,207,2,209,,2
2026-04-20T23:22:27.609784+00:00,Nemo 2,3234,conbus,I am going to name some institutions in this count...,1,2.0,205,2,207,,2
2026-04-20T23:22:27.617880+00:00,Nemo 2,3234,natheal,"We are faced with many problems in this country, n...",1,1.0,235,1,236,,1
2026-04-20T23:22:27.665590+00:00,Nemo 2,3234,conarmy,I am going to name some institutions in this count...,1,2.0,204,2,206,,2
2026-04-20T23:22:28.105062+00:00,Nemo 2,3234,conmedic,I am going to name some institutions in this count...,1,1.0,204,2,206,,1
2026-04-20T23:22:28.109060+00:00,Nemo 2,3234,fair,Do you think most people would try to take advanta...,1,1.0,177,1,178,,1
2026-04-20T23:22:28.635852+00:00,Nemo 2,3234,richwork,If you were to get enough money to live as comfort...,1,1.0,174,1,175,,1
2026-04-20T23:22:28.636251+00:00,Nemo 2,1568,abhlth,Please tell me whether or not you think it should ...,1,1.0,182,1,183,,1
2026-04-20T23:22:28.639458+00:00,Nemo 2,3234,satjob,"On the whole, how satisfied are you with the work ...",1,2.0,189,1,190,,2
2026-04-20T23:22:28.646509+00:00,Nemo 2,3234,finalter,"During the last few years, has your financial situ...",1,3.0,170,1,171,,3
2026-04-20T23:22:28.646552+00:00,Nemo 2,3234,getahead,Some people say that people get ahead by their own...,1,1.0,187,1,188,,1
2026-04-20T23:22:28.690342+00:00,Nemo 2,3234,satfin,We are interested in how people are getting along ...,1,1.0,199,1,200,,1
2026-04-20T23:22:29.127455+00:00,Nemo 2,3234,trust,"Generally speaking, would you say that most people...",1,2.0,173,1,174,,2
2026-04-20T23:22:29.152184+00:00,Nemo 2,1568,abpoor,Please tell me whether or not you think it should ...,1,1.0,184,1,185,,1
2026-04-20T23:22:29.270161+00:00,Nemo 2,3234,helpful,Would you say that most of the time people try to ...,1,2.0,174,1,175,,2
2026-04-20T23:22:29.485884+00:00,Nemo 2,1568,premarsx,If a man and woman have sexual relations before ma...,1,1.0,197,1,198,,1
2026-04-20T23:22:29.488051+00:00,Nemo 2,1568,abrape,Please tell me whether or not you think it should ...,1,1.0,179,1,180,,1
2026-04-20T23:22:29.490211+00:00,Nemo 2,1568,abdefect,Please tell me whether or not you think it should ...,1,1.0,182,1,183,,1
2026-04-20T23:22:29.506395+00:00,Nemo 2,1568,cappun,Do you favor or oppose the death penalty for perso...,1,2.0,164,1,165,,2
2026-04-20T23:22:29.567066+00:00,Nemo 2,1568,homosex,What is your opinion about sexual relations betwee...,1,3.0,201,1,202,,3
2026-04-20T23:22:29.739685+00:00,Nemo 2,1568,fefam,Please read the following statement and indicate w...,1,3.0,211,1,212,,3
2026-04-20T23:22:30.201744+00:00,Nemo 2,1568,grass,Do you think the use of marijuana should be made l...,1,2.0,167,1,168,,2
2026-04-20T23:22:30.794649+00:00,Nemo 2,1568,eqwlth,Some people think that the government in Washingto...,1,4.0,317,1,318,,4
2026-04-20T23:22:30.795242+00:00,Nemo 2,1568,fepresch,Please read the following statement and indicate w...,1,4.0,197,1,198,,4
2026-04-20T23:22:30.795254+00:00,Nemo 2,1568,immjobs,There are different opinions about immigrants from...,1,3.0,225,1,226,,3
2026-04-20T23:22:31.642951+00:00,Nemo 2,1568,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,185,2,187,,2
2026-04-20T23:22:31.644131+00:00,Nemo 2,1568,immameco,There are different opinions about immigrants from...,1,3.0,222,1,223,,3
2026-04-20T23:22:31.647498+00:00,Nemo 2,1568,xmarsex,What is your opinion about a married person having...,1,1.0,211,2,213,,1
2026-04-20T23:22:31.647518+00:00,Nemo 2,1568,immcrime,There are different opinions about immigrants from...,1,3.0,220,1,221,,3
2026-04-20T23:22:31.649825+00:00,Nemo 2,1568,spkath,There are always some people whose ideas are consi...,1,2.0,214,1,215,,2
2026-04-20T23:22:31.652788+00:00,Nemo 2,1568,pornlaw,Which of these statements comes closest to your fe...,1,1.0,266,2,268,,1
2026-04-20T23:22:31.716917+00:00,Nemo 2,1568,fechld,To what extent do you you agree or disagree that: ...,1,1.0,207,2,209,,1
2026-04-20T23:22:31.861844+00:00,Nemo 2,1568,affrmact,Some people say that because of past discriminatio...,1,3.0,232,2,234,,3
2026-04-20T23:22:32.403774+00:00,Nemo 2,1568,bible,Which of these statements comes closest to describ...,1,2.0,295,1,296,,2
2026-04-20T23:22:32.687639+00:00,Nemo 2,1568,colath,There are always some people whose ideas are consi...,1,1.0,198,1,199,,1
2026-04-20T23:22:32.701035+00:00,Nemo 2,1568,god,Tell me which statement comes closest to expressin...,1,3.0,352,1,353,,3
2026-04-20T23:22:32.893495+00:00,Nemo 2,1568,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,1.0,194,2,196,,1
2026-04-20T23:22:33.342728+00:00,Nemo 2,1568,conpress,I am going to name some institutions in this count...,1,1.0,206,1,207,,1
2026-04-20T23:22:33.344455+00:00,Nemo 2,1568,consci,I am going to name some institutions in this count...,1,1.0,207,1,208,,1
2026-04-20T23:22:33.346580+00:00,Nemo 2,1568,spkrac,Consider a person who believes that Black people a...,1,1.0,194,1,195,,1
2026-04-20T23:22:33.349858+00:00,Nemo 2,1568,confed,I am going to name some institutions in this count...,1,2.0,219,2,221,,2
2026-04-20T23:22:33.349869+00:00,Nemo 2,1568,colrac,Consider a person who believes that Black people a...,1,2.0,191,2,193,,2
2026-04-20T23:22:33.349874+00:00,Nemo 2,1568,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,195,1,196,,2
2026-04-20T23:22:33.460857+00:00,Nemo 2,1568,nataid,"We are faced with many problems in this country, n...",1,,248,3,251,Could not parse answer: 1.,1.
2026-04-20T23:22:33.924941+00:00,Nemo 2,1568,natspac,"We are faced with many problems in this country, n...",1,2.0,241,1,242,,2
2026-04-20T23:22:34.397443+00:00,Nemo 2,1568,natsci,"We are faced with many problems in this country, n...",1,1.0,240,1,241,,1
2026-04-20T23:22:34.406854+00:00,Nemo 2,1568,coneduc,I am going to name some institutions in this count...,1,2.0,205,1,206,,2
2026-04-20T23:22:34.409188+00:00,Nemo 2,1568,natroad,"We are faced with many problems in this country, n...",1,2.0,241,1,242,,2
2026-04-20T23:22:34.414158+00:00,Nemo 2,1568,nateduc,"We are faced with many problems in this country, n...",1,1.0,244,1,245,,1
2026-04-20T23:22:34.415828+00:00,Nemo 2,1568,natsoc,"We are faced with many problems in this country, n...",1,2.0,239,1,240,,2
2026-04-20T23:22:35.256174+00:00,Nemo 2,1568,trust,"Generally speaking, would you say that most people...",1,2.0,183,1,184,,2
2026-04-20T23:22:35.357991+00:00,Nemo 2,1568,conmedic,I am going to name some institutions in this count...,1,2.0,205,1,206,,2
2026-04-20T23:22:35.359431+00:00,Nemo 2,1568,conlegis,I am going to name some institutions in this count...,1,2.0,205,1,206,,2
2026-04-20T23:22:35.374452+00:00,Nemo 2,1568,confinan,I am going to name some institutions in this count...,1,2.0,208,1,209,,2
2026-04-20T23:22:35.769968+00:00,Nemo 2,1568,fair,Do you think most people would try to take advanta...,1,3.0,187,1,188,,3
2026-04-20T23:22:35.810439+00:00,Nemo 2,1568,helpful,Would you say that most of the time people try to ...,1,3.0,184,1,185,,3
2026-04-20T23:22:35.833367+00:00,Nemo 2,1568,finalter,"During the last few years, has your financial situ...",1,3.0,180,1,181,,3
2026-04-20T23:22:35.979406+00:00,Nemo 2,1568,satfin,We are interested in how people are getting along ...,1,2.0,209,1,210,,2
2026-04-20T23:22:36.014235+00:00,Nemo 2,1568,getahead,Some people say that people get ahead by their own...,1,1.0,197,1,198,,1
2026-04-20T23:22:36.294687+00:00,Nemo 2,1568,richwork,If you were to get enough money to live as comfort...,1,2.0,184,1,185,,2
2026-04-20T23:22:36.498270+00:00,Nemo 2,1568,satjob,"On the whole, how satisfied are you with the work ...",1,1.0,199,1,200,,1
2026-04-20T23:22:36.528735+00:00,Nemo 2,643,abrape,Please tell me whether or not you think it should ...,1,1.0,175,1,176,,1
2026-04-20T23:22:36.603159+00:00,Nemo 2,643,abpoor,Please tell me whether or not you think it should ...,1,2.0,180,1,181,,2
2026-04-20T23:22:36.822299+00:00,Nemo 2,643,abdefect,Please tell me whether or not you think it should ...,1,1.0,178,1,179,,1
2026-04-20T23:22:36.822785+00:00,Nemo 2,643,gunlaw,Would you favor or oppose a law which would requir...,1,1.0,172,1,173,,1
2026-04-20T23:22:37.343565+00:00,Nemo 2,643,cappun,Do you favor or oppose the death penalty for perso...,1,2.0,160,1,161,,2
2026-04-20T23:22:37.352271+00:00,Nemo 2,1568,natheal,"We are faced with many problems in this country, n...",1,1.0,254,2,256,,1
2026-04-20T23:22:37.358093+00:00,Nemo 2,1568,natenvir,"We are faced with many problems in this country, n...",1,1.0,252,2,254,,1
2026-04-20T23:22:37.398221+00:00,Nemo 2,643,premarsx,If a man and woman have sexual relations before ma...,1,2.0,193,1,194,,2
2026-04-20T23:22:37.567408+00:00,Nemo 2,643,homosex,What is your opinion about sexual relations betwee...,1,3.0,197,1,198,,3
2026-04-20T23:22:37.620823+00:00,Nemo 2,643,xmarsex,What is your opinion about a married person having...,1,1.0,198,1,199,,1
2026-04-20T23:22:37.634190+00:00,Nemo 2,643,pornlaw,Which of these statements comes closest to your fe...,1,2.0,253,1,254,,2
2026-04-20T23:22:37.687724+00:00,Nemo 2,1568,conarmy,I am going to name some institutions in this count...,1,1.0,214,2,216,,1
2026-04-20T23:22:37.690706+00:00,Nemo 2,1568,conbus,I am going to name some institutions in this count...,1,1.0,215,2,217,,1
2026-04-20T23:22:38.132438+00:00,Nemo 2,643,fepresch,Please read the following statement and indicate w...,1,3.0,193,1,194,,3
2026-04-20T23:22:38.140576+00:00,Nemo 2,643,fechld,To what extent do you you agree or disagree that: ...,1,2.0,203,2,205,,2
2026-04-20T23:22:38.144584+00:00,Nemo 2,643,grass,Do you think the use of marijuana should be made l...,1,1.0,172,2,174,,1
2026-04-20T23:22:38.159058+00:00,Nemo 2,643,fefam,Please read the following statement and indicate w...,1,3.0,207,1,208,,3
2026-04-20T23:22:38.596983+00:00,Nemo 2,643,affrmact,Some people say that because of past discriminatio...,1,3.0,219,1,220,,3
2026-04-20T23:22:38.620854+00:00,Nemo 2,643,eqwlth,Some people think that the government in Washingto...,1,5.0,313,1,314,,5
2026-04-20T23:22:39.115307+00:00,Nemo 2,643,immjobs,There are different opinions about immigrants from...,1,2.0,230,2,232,,2
2026-04-20T23:22:39.126463+00:00,Nemo 2,643,colrac,Consider a person who believes that Black people a...,1,2.0,178,1,179,,2
2026-04-20T23:22:39.126593+00:00,Nemo 2,643,spkrac,Consider a person who believes that Black people a...,1,2.0,190,1,191,,2
2026-04-20T23:22:39.126621+00:00,Nemo 2,643,immameco,There are different opinions about immigrants from...,1,2.0,218,1,219,,2
2026-04-20T23:22:39.215929+00:00,Nemo 2,643,colath,There are always some people whose ideas are consi...,1,1.0,194,1,195,,1
2026-04-20T23:22:39.493524+00:00,Nemo 2,643,immcrime,There are different opinions about immigrants from...,1,5.0,225,2,227,,5
2026-04-20T23:22:39.670223+00:00,Nemo 2,643,god,Tell me which statement comes closest to expressin...,1,3.0,348,1,349,,3
2026-04-20T23:22:39.697195+00:00,Nemo 2,643,confed,I am going to name some institutions in this count...,1,3.0,206,1,207,,3
2026-04-20T23:22:39.714878+00:00,Nemo 2,643,abhlth,Please tell me whether or not you think it should ...,1,1.0,187,2,189,,1
2026-04-20T23:22:39.763577+00:00,Nemo 2,643,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,181,1,182,,2
2026-04-20T23:22:39.763596+00:00,Nemo 2,643,bible,Which of these statements comes closest to describ...,1,2.0,291,1,292,,2
2026-04-20T23:22:39.963221+00:00,Nemo 2,643,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,191,1,192,,2
2026-04-20T23:22:39.965674+00:00,Nemo 2,643,consci,I am going to name some institutions in this count...,1,1.0,203,1,204,,1
2026-04-20T23:22:40.059700+00:00,Nemo 2,643,conpress,I am going to name some institutions in this count...,1,2.0,202,1,203,,2
2026-04-20T23:22:40.061529+00:00,Nemo 2,643,spkath,There are always some people whose ideas are consi...,1,2.0,208,2,210,,2
2026-04-20T23:22:40.087548+00:00,Nemo 2,643,nataid,"We are faced with many problems in this country, n...",1,,235,4,239,Could not parse answer: Answer: 3,Answer: 3
2026-04-20T23:22:40.214201+00:00,Nemo 2,643,nateduc,"We are faced with many problems in this country, n...",1,1.0,240,1,241,,1
2026-04-20T23:22:40.247048+00:00,Nemo 2,643,natheal,"We are faced with many problems in this country, n...",1,2.0,241,1,242,,2
2026-04-20T23:22:40.489943+00:00,Nemo 2,643,natenvir,"We are faced with many problems in this country, n...",1,3.0,239,1,240,,3
2026-04-20T23:22:40.496830+00:00,Nemo 2,643,coneduc,I am going to name some institutions in this count...,1,2.0,201,1,202,,2
2026-04-20T23:22:40.496859+00:00,Nemo 2,643,natsoc,"We are faced with many problems in this country, n...",1,2.0,235,1,236,,2
2026-04-20T23:22:40.620408+00:00,Nemo 2,643,natspac,"We are faced with many problems in this country, n...",1,2.0,237,1,238,,2
2026-04-20T23:22:40.712172+00:00,Nemo 2,643,conbus,I am going to name some institutions in this count...,1,2.0,202,1,203,,2
2026-04-20T23:22:40.757111+00:00,Nemo 2,643,conmedic,I am going to name some institutions in this count...,1,2.0,201,1,202,,2
2026-04-20T23:22:40.789592+00:00,Nemo 2,643,natsci,"We are faced with many problems in this country, n...",1,1.0,236,1,237,,1
2026-04-20T23:22:40.812662+00:00,Nemo 2,643,conarmy,I am going to name some institutions in this count...,1,2.0,201,1,202,,2
2026-04-20T23:22:40.814330+00:00,Nemo 2,643,natroad,"We are faced with many problems in this country, n...",1,1.0,246,2,248,,1
2026-04-20T23:22:40.817377+00:00,Nemo 2,643,conlegis,I am going to name some institutions in this count...,1,2.0,201,1,202,,2
2026-04-20T23:22:41.012623+00:00,Nemo 2,643,trust,"Generally speaking, would you say that most people...",1,2.0,179,1,180,,2
2026-04-20T23:22:41.240809+00:00,Nemo 2,643,fair,Do you think most people would try to take advanta...,1,2.0,183,1,184,,2
2026-04-20T23:22:41.261109+00:00,Nemo 2,643,helpful,Would you say that most of the time people try to ...,1,3.0,180,1,181,,3
2026-04-20T23:22:41.538035+00:00,Nemo 2,643,finalter,"During the last few years, has your financial situ...",1,3.0,176,1,177,,3
2026-04-20T23:22:41.542311+00:00,Nemo 2,135,abhlth,Please tell me whether or not you think it should ...,1,1.0,177,1,178,,1
2026-04-20T23:22:41.542839+00:00,Nemo 2,643,confinan,I am going to name some institutions in this count...,1,1.0,213,2,215,,1
2026-04-20T23:22:41.679771+00:00,Nemo 2,643,satjob,"On the whole, how satisfied are you with the work ...",1,2.0,195,1,196,,2
2026-04-20T23:22:41.680937+00:00,Nemo 2,643,richwork,If you were to get enough money to live as comfort...,1,2.0,180,1,181,,2
2026-04-20T23:22:41.682480+00:00,Nemo 2,643,satfin,We are interested in how people are getting along ...,1,1.0,205,1,206,,1
2026-04-20T23:22:41.683952+00:00,Nemo 2,643,getahead,Some people say that people get ahead by their own...,1,1.0,193,1,194,,1
2026-04-20T23:22:42.259043+00:00,Nemo 2,135,abpoor,Please tell me whether or not you think it should ...,1,1.0,179,1,180,,1
2026-04-20T23:22:42.263564+00:00,Nemo 2,135,cappun,Do you favor or oppose the death penalty for perso...,1,2.0,159,1,160,,2
2026-04-20T23:22:42.263586+00:00,Nemo 2,135,abdefect,Please tell me whether or not you think it should ...,1,1.0,177,1,178,,1
2026-04-20T23:22:42.290997+00:00,Nemo 2,135,premarsx,If a man and woman have sexual relations before ma...,1,4.0,192,1,193,,4
2026-04-20T23:22:43.306048+00:00,Nemo 2,135,xmarsex,What is your opinion about a married person having...,1,1.0,206,2,208,,1
2026-04-20T23:22:43.307486+00:00,Nemo 2,135,pornlaw,Which of these statements comes closest to your fe...,1,2.0,252,1,253,,2
2026-04-20T23:22:43.308343+00:00,Nemo 2,135,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,180,2,182,,2
2026-04-20T23:22:43.309466+00:00,Nemo 2,135,homosex,What is your opinion about sexual relations betwee...,1,,205,2,207,Invalid answer: 5,5
2026-04-20T23:22:43.322594+00:00,Nemo 2,135,abrape,Please tell me whether or not you think it should ...,1,1.0,183,2,185,,1
2026-04-20T23:22:43.830559+00:00,Nemo 2,135,grass,Do you think the use of marijuana should be made l...,1,2.0,162,1,163,,2
2026-04-20T23:22:43.838600+00:00,Nemo 2,135,fefam,Please read the following statement and indicate w...,1,2.0,206,1,207,,2
2026-04-20T23:22:43.838636+00:00,Nemo 2,135,fechld,To what extent do you you agree or disagree that: ...,1,1.0,193,1,194,,1
2026-04-20T23:22:44.364196+00:00,Nemo 2,135,immcrime,There are different opinions about immigrants from...,1,2.0,215,1,216,,2
2026-04-20T23:22:44.367335+00:00,Nemo 2,135,colath,There are always some people whose ideas are consi...,1,1.0,193,1,194,,1
2026-04-20T23:22:44.367378+00:00,Nemo 2,135,eqwlth,Some people think that the government in Washingto...,1,4.0,312,1,313,,4
2026-04-20T23:22:44.367398+00:00,Nemo 2,135,spkath,There are always some people whose ideas are consi...,1,2.0,209,1,210,,2
2026-04-20T23:22:44.372552+00:00,Nemo 2,135,immameco,There are different opinions about immigrants from...,1,3.0,217,1,218,,3
2026-04-20T23:22:44.684183+00:00,Nemo 2,135,fepresch,Please read the following statement and indicate w...,1,2.0,201,2,203,,2
2026-04-20T23:22:44.685980+00:00,Nemo 2,135,affrmact,Some people say that because of past discriminatio...,1,2.0,227,2,229,,2
2026-04-20T23:22:44.685999+00:00,Nemo 2,135,immjobs,There are different opinions about immigrants from...,1,1.0,229,2,231,,1
2026-04-20T23:22:45.232932+00:00,Nemo 2,135,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,180,1,181,,2
2026-04-20T23:22:45.239520+00:00,Nemo 2,135,god,Tell me which statement comes closest to expressin...,1,3.0,347,1,348,,3
2026-04-20T23:22:45.239550+00:00,Nemo 2,135,spkrac,Consider a person who believes that Black people a...,1,2.0,189,1,190,,2
2026-04-20T23:22:45.243455+00:00,Nemo 2,135,bible,Which of these statements comes closest to describ...,1,2.0,290,1,291,,2
2026-04-20T23:22:45.413257+00:00,Nemo 2,135,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,199,2,201,,2
2026-04-20T23:22:45.467101+00:00,Nemo 2,135,colrac,Consider a person who believes that Black people a...,1,2.0,186,2,188,,2
2026-04-20T23:22:45.929822+00:00,Nemo 2,135,natenvir,"We are faced with many problems in this country, n...",1,1.0,236,2,238,,1
2026-04-20T23:22:45.932806+00:00,Nemo 2,135,conpress,I am going to name some institutions in this count...,1,2.0,210,2,212,,2
2026-04-20T23:22:45.932837+00:00,Nemo 2,135,confed,I am going to name some institutions in this count...,1,2.0,214,2,216,,2
2026-04-20T23:22:45.935821+00:00,Nemo 2,135,natspac,"We are faced with many problems in this country, n...",1,1.0,236,1,237,,1
2026-04-20T23:22:45.939426+00:00,Nemo 2,135,natsci,"We are faced with many problems in this country, n...",1,1.0,235,1,236,,1
2026-04-20T23:22:46.045173+00:00,Nemo 2,135,consci,I am going to name some institutions in this count...,1,1.0,211,2,213,,1
2026-04-20T23:22:46.451379+00:00,Nemo 2,135,nataid,"We are faced with many problems in this country, n...",1,3.0,234,1,235,,3
2026-04-20T23:22:46.987871+00:00,Nemo 2,135,conlegis,I am going to name some institutions in this count...,1,2.0,200,1,201,,2
2026-04-20T23:22:46.987904+00:00,Nemo 2,135,natsoc,"We are faced with many problems in this country, n...",1,1.0,234,1,235,,1
2026-04-20T23:22:46.991956+00:00,Nemo 2,135,coneduc,I am going to name some institutions in this count...,1,1.0,200,1,201,,1
2026-04-20T23:22:46.991995+00:00,Nemo 2,135,natroad,"We are faced with many problems in this country, n...",1,2.0,236,1,237,,2
2026-04-20T23:22:46.994639+00:00,Nemo 2,135,nateduc,"We are faced with many problems in this country, n...",1,1.0,248,2,250,,1
2026-04-20T23:22:47.306501+00:00,Nemo 2,135,natheal,"We are faced with many problems in this country, n...",1,1.0,249,2,251,,1
2026-04-20T23:22:47.306967+00:00,Nemo 2,135,conbus,I am going to name some institutions in this count...,1,2.0,210,2,212,,2
2026-04-20T23:22:47.306976+00:00,Nemo 2,135,confinan,I am going to name some institutions in this count...,1,3.0,212,2,214,,3
2026-04-20T23:22:47.545506+00:00,Nemo 2,135,trust,"Generally speaking, would you say that most people...",1,2.0,178,1,179,,2
2026-04-20T23:22:47.602043+00:00,Nemo 2,135,helpful,Would you say that most of the time people try to ...,1,1.0,179,1,180,,1
2026-04-20T23:22:47.826925+00:00,Nemo 2,135,satfin,We are interested in how people are getting along ...,1,2.0,202,2,204,,2
2026-04-20T23:22:48.012333+00:00,Nemo 2,135,richwork,If you were to get enough money to live as comfort...,1,1.0,179,1,180,,1
2026-04-20T23:22:48.104759+00:00,Nemo 2,135,finalter,"During the last few years, has your financial situ...",1,2.0,184,2,186,,2
2026-04-20T23:22:48.170080+00:00,Nemo 2,135,conmedic,I am going to name some institutions in this count...,1,1.0,200,1,201,,1
2026-04-20T23:22:48.557502+00:00,Nemo 2,135,satjob,"On the whole, how satisfied are you with the work ...",1,3.0,194,1,195,,3
2026-04-20T23:22:48.557828+00:00,Nemo 2,135,fair,Do you think most people would try to take advanta...,1,,182,2,184,Could not parse answer: Depends,Depends
2026-04-20T23:22:48.557844+00:00,Nemo 2,1321,abhlth,Please tell me whether or not you think it should ...,1,1.0,168,1,169,,1
2026-04-20T23:22:48.562914+00:00,Nemo 2,135,conarmy,I am going to name some institutions in this count...,1,2.0,200,1,201,,2
2026-04-20T23:22:48.565646+00:00,Nemo 2,135,getahead,Some people say that people get ahead by their own...,1,1.0,192,1,193,,1
2026-04-20T23:22:49.071556+00:00,Nemo 2,1321,abrape,Please tell me whether or not you think it should ...,1,1.0,165,1,166,,1
2026-04-20T23:22:49.598419+00:00,Nemo 2,1321,abpoor,Please tell me whether or not you think it should ...,1,1.0,170,1,171,,1
2026-04-20T23:22:49.602788+00:00,Nemo 2,1321,abdefect,Please tell me whether or not you think it should ...,1,1.0,168,1,169,,1
2026-04-20T23:22:49.608540+00:00,Nemo 2,1321,premarsx,If a man and woman have sexual relations before ma...,1,4.0,183,1,184,,4
