timestamp,model,chain_model,prompt_mode,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-27T14:54:41.340019+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,fefam,Please read the following statement and indicate w...,1,3.0,238,1,239,,3
2026-04-27T14:54:41.564116+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,spkrac,Consider a person who believes that Black people a...,1,2.0,221,1,222,,2
2026-04-27T14:54:41.623448+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,immjobs,There are different opinions about immigrants from...,1,2.0,250,2,252,,2
2026-04-27T14:54:41.685685+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,affrmact,Some people say that because of past discriminatio...,1,3.0,259,2,261,,3
2026-04-27T14:54:42.180905+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,immameco,There are different opinions about immigrants from...,1,5.0,249,1,250,,5
2026-04-27T14:54:42.180935+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,spkath,There are always some people whose ideas are consi...,1,2.0,241,1,242,,2
2026-04-27T14:54:42.185572+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,eqwlth,Some people think that the government in Washingto...,1,2.0,353,2,355,,2
2026-04-27T14:54:42.225522+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,immcrime,There are different opinions about immigrants from...,1,3.0,245,2,247,,3
2026-04-27T14:54:42.244171+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,colath,There are always some people whose ideas are consi...,1,2.0,223,2,225,,2
2026-04-27T14:54:42.501507+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,220,2,222,,2
2026-04-27T14:54:42.597639+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,bible,Which of these statements comes closest to describ...,1,2.0,320,2,322,,2
2026-04-27T14:54:42.608768+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,colrac,Consider a person who believes that Black people a...,1,2.0,207,2,209,,2
2026-04-27T14:54:42.719998+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,consci,I am going to name some institutions in this count...,1,2.0,234,1,235,,2
2026-04-27T14:54:42.771225+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,conpress,I am going to name some institutions in this count...,1,3.0,231,2,233,,3
2026-04-27T14:54:42.774218+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,confed,I am going to name some institutions in this count...,1,2.0,235,2,237,,2
2026-04-27T14:54:42.885545+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,210,2,212,,2
2026-04-27T14:54:43.019523+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,nataid,"We are faced with many problems in this country, n...",1,3.0,264,2,266,,3
2026-04-27T14:54:43.167378+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,natspac,"We are faced with many problems in this country, n...",1,2.0,266,2,268,,2
2026-04-27T14:54:43.257091+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,natsoc,"We are faced with many problems in this country, n...",1,2.0,266,1,267,,2
2026-04-27T14:54:43.262856+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,natenvir,"We are faced with many problems in this country, n...",1,2.0,268,2,270,,2
2026-04-27T14:54:43.288739+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,natsci,"We are faced with many problems in this country, n...",1,,276,3,279,Non-numeric answer: 4.,4.
2026-04-27T14:54:43.400300+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,natroad,"We are faced with many problems in this country, n...",1,2.0,266,2,268,,2
2026-04-27T14:54:43.458835+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,god,Tell me which statement comes closest to expressin...,1,3.0,388,2,390,,3
2026-04-27T14:54:43.618036+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,conarmy,I am going to name some institutions in this count...,1,1.0,232,1,233,,1
2026-04-27T14:54:43.646463+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,natheal,"We are faced with many problems in this country, n...",1,2.0,272,1,273,,2
2026-04-27T14:54:43.744587+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,conlegis,I am going to name some institutions in this count...,1,2.0,230,2,232,,2
2026-04-27T14:54:43.826389+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,conbus,I am going to name some institutions in this count...,1,2.0,231,2,233,,2
2026-04-27T14:54:43.828058+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,nateduc,"We are faced with many problems in this country, n...",1,2.0,271,1,272,,2
2026-04-27T14:54:43.858772+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,confinan,I am going to name some institutions in this count...,1,1.0,233,2,235,,1
2026-04-27T14:54:44.131638+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,trust,"Generally speaking, would you say that most people...",1,1.0,208,2,210,,1
2026-04-27T14:54:44.164701+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,coneduc,I am going to name some institutions in this count...,1,2.0,232,1,233,,2
2026-04-27T14:54:44.294070+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,finalter,"During the last few years, has your financial situ...",1,3.0,207,1,208,,3
2026-04-27T14:54:44.341318+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,conmedic,I am going to name some institutions in this count...,1,1.0,241,2,243,,1
2026-04-27T14:54:44.357003+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,helpful,Would you say that most of the time people try to ...,1,2.0,220,2,222,,2
2026-04-27T14:54:44.359683+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,getahead,Some people say that people get ahead by their own...,1,1.0,222,2,224,,1
2026-04-27T14:54:44.386252+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,satfin,We are interested in how people are getting along ...,1,,234,3,237,Non-numeric answer: 2.,2.
2026-04-27T14:54:44.599360+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,fair,Do you think most people would try to take advanta...,1,2.0,212,2,214,,2
2026-04-27T14:54:44.673755+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,richwork,If you were to get enough money to live as comfort...,1,2.0,209,2,211,,2
2026-04-27T14:54:44.792114+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1694,satjob,"On the whole, how satisfied are you with the work ...",1,1.0,235,2,237,,1
2026-04-27T14:54:44.838181+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,abhlth,Please tell me whether or not you think it should ...,1,1.0,195,2,197,,1
2026-04-27T14:54:44.855727+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,abdefect,Please tell me whether or not you think it should ...,1,2.0,195,2,197,,2
2026-04-27T14:54:44.866422+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,abrape,Please tell me whether or not you think it should ...,1,2.0,192,2,194,,2
2026-04-27T14:54:44.907797+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,191,1,192,,2
2026-04-27T14:54:45.037598+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,abpoor,Please tell me whether or not you think it should ...,1,1.0,208,2,210,,1
2026-04-27T14:54:45.135410+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,cappun,Do you favor or oppose the death penalty for perso...,1,1.0,177,2,179,,1
2026-04-27T14:54:45.302605+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,homosex,What is your opinion about sexual relations betwee...,1,2.0,216,1,217,,2
2026-04-27T14:54:45.316952+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,premarsx,If a man and woman have sexual relations before ma...,1,1.0,210,2,212,,1
2026-04-27T14:54:45.354935+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,xmarsex,What is your opinion about a married person having...,1,1.0,217,1,218,,1
2026-04-27T14:54:45.377470+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,fechld,To what extent do you you agree or disagree that: ...,1,3.0,211,2,213,,3
2026-04-27T14:54:45.416281+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,pornlaw,Which of these statements comes closest to your fe...,1,2.0,270,2,272,,2
2026-04-27T14:54:45.439297+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,grass,Do you think the use of marijuana should be made l...,1,2.0,182,1,183,,2
2026-04-27T14:54:45.722380+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,fefam,Please read the following statement and indicate w...,1,4.0,226,1,227,,4
2026-04-27T14:54:45.804654+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,eqwlth,Some people think that the government in Washingto...,1,2.0,330,2,332,,2
2026-04-27T14:54:45.864374+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,fepresch,Please read the following statement and indicate w...,1,3.0,212,1,213,,3
2026-04-27T14:54:45.869273+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,immcrime,There are different opinions about immigrants from...,1,3.0,233,2,235,,3
2026-04-27T14:54:45.880225+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,immjobs,There are different opinions about immigrants from...,1,3.0,238,2,240,,3
2026-04-27T14:54:45.918209+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,affrmact,Some people say that because of past discriminatio...,1,3.0,238,1,239,,3
2026-04-27T14:54:45.927778+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,spkath,There are always some people whose ideas are consi...,1,2.0,227,2,229,,2
2026-04-27T14:54:46.111931+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,spkrac,Consider a person who believes that Black people a...,1,2.0,209,1,210,,2
2026-04-27T14:54:46.176538+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,210,1,211,,2
2026-04-27T14:54:46.352526+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,confed,I am going to name some institutions in this count...,1,2.0,225,1,226,,2
2026-04-27T14:54:46.382546+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,colath,There are always some people whose ideas are consi...,1,1.0,222,2,224,,1
2026-04-27T14:54:46.386795+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,colrac,Consider a person who believes that Black people a...,1,2.0,195,2,197,,2
2026-04-27T14:54:46.418022+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,198,2,200,,2
2026-04-27T14:54:46.427032+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,bible,Which of these statements comes closest to describ...,1,2.0,308,2,310,,2
2026-04-27T14:54:46.469345+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,god,Tell me which statement comes closest to expressin...,1,5.0,365,2,367,,5
2026-04-27T14:54:46.688065+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,immameco,There are different opinions about immigrants from...,1,2.0,237,1,238,,2
2026-04-27T14:54:46.968262+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,nataid,"We are faced with many problems in this country, n...",1,2.0,252,2,254,,2
2026-04-27T14:54:46.977054+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,natheal,"We are faced with many problems in this country, n...",1,1.0,260,1,261,,1
2026-04-27T14:54:46.980554+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,natsci,"We are faced with many problems in this country, n...",1,2.0,253,2,255,,2
2026-04-27T14:54:46.983519+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,natenvir,"We are faced with many problems in this country, n...",1,2.0,256,2,258,,2
2026-04-27T14:54:47.053926+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,conpress,I am going to name some institutions in this count...,1,2.0,221,1,222,,2
2026-04-27T14:54:47.090655+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,natspac,"We are faced with many problems in this country, n...",1,2.0,256,1,257,,2
2026-04-27T14:54:47.287700+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,consci,I am going to name some institutions in this count...,1,1.0,222,1,223,,1
2026-04-27T14:54:47.478669+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,nateduc,"We are faced with many problems in this country, n...",1,1.0,259,1,260,,1
2026-04-27T14:54:47.533594+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,coneduc,I am going to name some institutions in this count...,1,2.0,220,1,221,,2
2026-04-27T14:54:47.539323+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,conbus,I am going to name some institutions in this count...,1,2.0,221,1,222,,2
2026-04-27T14:54:47.547932+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,natsoc,"We are faced with many problems in this country, n...",1,1.0,252,2,254,,1
2026-04-27T14:54:47.556280+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,confinan,I am going to name some institutions in this count...,1,2.0,221,2,223,,2
2026-04-27T14:54:47.580729+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,natroad,"We are faced with many problems in this country, n...",1,1.0,254,2,256,,1
2026-04-27T14:54:47.647969+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,conlegis,I am going to name some institutions in this count...,1,2.0,218,2,220,,2
2026-04-27T14:54:47.824355+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,trust,"Generally speaking, would you say that most people...",1,1.0,198,1,199,,1
2026-04-27T14:54:48.101418+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,helpful,Would you say that most of the time people try to ...,1,3.0,197,2,199,,3
2026-04-27T14:54:48.135036+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,satfin,We are interested in how people are getting along ...,1,1.0,222,2,224,,1
2026-04-27T14:54:48.140761+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,conarmy,I am going to name some institutions in this count...,1,1.0,220,1,221,,1
2026-04-27T14:54:48.172401+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,getahead,Some people say that people get ahead by their own...,1,1.0,212,1,213,,1
2026-04-27T14:54:48.353905+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,richwork,If you were to get enough money to live as comfort...,1,1.0,197,2,199,,1
2026-04-27T14:54:48.402069+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,conmedic,I am going to name some institutions in this count...,1,1.0,220,1,221,,1
2026-04-27T14:54:48.404120+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,abhlth,Please tell me whether or not you think it should ...,1,1.0,218,1,219,,1
2026-04-27T14:54:48.574787+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,finalter,"During the last few years, has your financial situ...",1,3.0,195,1,196,,3
2026-04-27T14:54:48.681577+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,abrape,Please tell me whether or not you think it should ...,1,1.0,213,2,215,,1
2026-04-27T14:54:48.764075+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,fair,Do you think most people would try to take advanta...,1,1.0,211,2,213,,1
2026-04-27T14:54:48.905763+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,premarsx,If a man and woman have sexual relations before ma...,1,2.0,233,1,234,,2
2026-04-27T14:54:48.912064+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1711,satjob,"On the whole, how satisfied are you with the work ...",1,3.0,212,2,214,,3
2026-04-27T14:54:48.915745+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,210,2,212,,2
2026-04-27T14:54:49.039184+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,cappun,Do you favor or oppose the death penalty for perso...,1,2.0,209,2,211,,2
2026-04-27T14:54:49.096860+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,homosex,What is your opinion about sexual relations betwee...,1,1.0,235,2,237,,1
2026-04-27T14:54:49.157359+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,abdefect,Please tell me whether or not you think it should ...,1,1.0,218,1,219,,1
2026-04-27T14:54:49.234250+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,pornlaw,Which of these statements comes closest to your fe...,1,2.0,293,1,294,,2
2026-04-27T14:54:49.239600+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,xmarsex,What is your opinion about a married person having...,1,1.0,236,2,238,,1
2026-04-27T14:54:49.268192+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,grass,Do you think the use of marijuana should be made l...,1,1.0,203,1,204,,1
2026-04-27T14:54:49.294987+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,abpoor,Please tell me whether or not you think it should ...,1,1.0,229,2,231,,1
2026-04-27T14:54:49.312912+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,fefam,Please read the following statement and indicate w...,1,4.0,247,1,248,,4
2026-04-27T14:54:49.481352+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,fechld,To what extent do you you agree or disagree that: ...,1,2.0,232,2,234,,2
2026-04-27T14:54:49.564310+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,fepresch,Please read the following statement and indicate w...,1,2.0,231,2,233,,2
2026-04-27T14:54:49.665032+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,affrmact,Some people say that because of past discriminatio...,1,1.0,257,2,259,,1
2026-04-27T14:54:49.755772+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,eqwlth,Some people think that the government in Washingto...,1,5.0,351,2,353,,5
2026-04-27T14:54:49.797117+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,immcrime,There are different opinions about immigrants from...,1,3.0,254,2,256,,3
2026-04-27T14:54:50.021710+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,colath,There are always some people whose ideas are consi...,1,1.0,234,1,235,,1
2026-04-27T14:54:50.062905+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,spkrac,Consider a person who believes that Black people a...,1,2.0,228,2,230,,2
2026-04-27T14:54:50.070249+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,immjobs,There are different opinions about immigrants from...,1,2.0,261,1,262,,2
2026-04-27T14:54:50.158523+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,immameco,There are different opinions about immigrants from...,1,2.0,256,2,258,,2
2026-04-27T14:54:50.204903+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,spkath,There are always some people whose ideas are consi...,1,1.0,250,1,251,,1
2026-04-27T14:54:50.279630+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,219,2,221,,2
2026-04-27T14:54:50.310096+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,229,2,231,,2
2026-04-27T14:54:50.464057+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,conpress,I am going to name some institutions in this count...,1,2.0,242,1,243,,2
2026-04-27T14:54:50.582756+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,bible,Which of these statements comes closest to describ...,1,2.0,329,2,331,,2
2026-04-27T14:54:50.706026+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,god,Tell me which statement comes closest to expressin...,1,5.0,397,2,399,,5
2026-04-27T14:54:50.846627+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,confed,I am going to name some institutions in this count...,1,2.0,246,1,247,,2
2026-04-27T14:54:50.853978+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,nataid,"We are faced with many problems in this country, n...",1,3.0,273,2,275,,3
2026-04-27T14:54:50.889543+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,natspac,"We are faced with many problems in this country, n...",1,1.0,277,1,278,,1
2026-04-27T14:54:50.993241+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,natsci,"We are faced with many problems in this country, n...",1,1.0,274,2,276,,1
2026-04-27T14:54:51.218727+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,natenvir,"We are faced with many problems in this country, n...",1,1.0,288,2,290,,1
2026-04-27T14:54:51.304412+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,consci,I am going to name some institutions in this count...,1,2.0,241,2,243,,2
2026-04-27T14:54:51.310286+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,colrac,Consider a person who believes that Black people a...,1,2.0,216,2,218,,2
2026-04-27T14:54:51.312634+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,nateduc,"We are faced with many problems in this country, n...",1,1.0,280,1,281,,1
2026-04-27T14:54:51.362232+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,natroad,"We are faced with many problems in this country, n...",1,1.0,277,1,278,,1
2026-04-27T14:54:51.630462+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,coneduc,I am going to name some institutions in this count...,1,3.0,241,1,242,,3
2026-04-27T14:54:51.757500+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,conmedic,I am going to name some institutions in this count...,1,2.0,241,1,242,,2
2026-04-27T14:54:51.763223+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,natsoc,"We are faced with many problems in this country, n...",1,2.0,284,2,286,,2
2026-04-27T14:54:51.830369+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,conarmy,I am going to name some institutions in this count...,1,3.0,239,2,241,,3
2026-04-27T14:54:51.846612+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,confinan,I am going to name some institutions in this count...,1,2.0,242,2,244,,2
2026-04-27T14:54:51.848935+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,conlegis,I am going to name some institutions in this count...,1,2.0,239,2,241,,2
2026-04-27T14:54:51.919252+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,natheal,"We are faced with many problems in this country, n...",1,1.0,279,2,281,,1
2026-04-27T14:54:52.047810+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,trust,"Generally speaking, would you say that most people...",1,2.0,219,1,220,,2
2026-04-27T14:54:52.281634+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,helpful,Would you say that most of the time people try to ...,1,2.0,218,2,220,,2
2026-04-27T14:54:52.306909+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,fair,Do you think most people would try to take advanta...,1,3.0,221,2,223,,3
2026-04-27T14:54:52.347158+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,getahead,Some people say that people get ahead by their own...,1,1.0,231,2,233,,1
2026-04-27T14:54:52.365757+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,finalter,"During the last few years, has your financial situ...",1,3.0,214,2,216,,3
2026-04-27T14:54:52.434139+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,richwork,If you were to get enough money to live as comfort...,1,2.0,218,2,220,,2
2026-04-27T14:54:52.545551+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,satjob,"On the whole, how satisfied are you with the work ...",1,2.0,233,2,235,,2
2026-04-27T14:54:52.566994+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,abrape,Please tell me whether or not you think it should ...,1,1.0,219,1,220,,1
2026-04-27T14:54:52.577531+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,abhlth,Please tell me whether or not you think it should ...,1,2.0,222,1,223,,2
2026-04-27T14:54:52.608185+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,conbus,I am going to name some institutions in this count...,1,2.0,242,1,243,,2
2026-04-27T14:54:52.841894+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,homosex,What is your opinion about sexual relations betwee...,1,4.0,241,1,242,,4
2026-04-27T14:54:52.851068+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,xmarsex,What is your opinion about a married person having...,1,1.0,242,1,243,,1
2026-04-27T14:54:52.868760+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,abpoor,Please tell me whether or not you think it should ...,1,1.0,224,1,225,,1
2026-04-27T14:54:52.873612+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,1712,satfin,We are interested in how people are getting along ...,1,2.0,245,1,246,,2
2026-04-27T14:54:52.951687+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,214,2,216,,2
2026-04-27T14:54:53.120248+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,cappun,Do you favor or oppose the death penalty for perso...,1,1.0,202,2,204,,1
2026-04-27T14:54:53.333842+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,abdefect,Please tell me whether or not you think it should ...,1,1.0,222,1,223,,1
2026-04-27T14:54:53.428594+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,fefam,Please read the following statement and indicate w...,1,4.0,249,2,251,,4
2026-04-27T14:54:53.463863+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,fepresch,Please read the following statement and indicate w...,1,2.0,235,2,237,,2
2026-04-27T14:54:53.508540+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,grass,Do you think the use of marijuana should be made l...,1,1.0,216,2,218,,1
2026-04-27T14:54:53.554698+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,pornlaw,Which of these statements comes closest to your fe...,1,1.0,295,2,297,,1
2026-04-27T14:54:53.684754+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,premarsx,If a man and woman have sexual relations before ma...,1,3.0,235,2,237,,3
2026-04-27T14:54:53.811877+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,fechld,To what extent do you you agree or disagree that: ...,1,2.0,247,2,249,,2
2026-04-27T14:54:53.863538+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,affrmact,Some people say that because of past discriminatio...,1,,261,7,268,Non-numeric answer: Not strongly oppose → 3,Not strongly oppose → 3
2026-04-27T14:54:53.890771+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,immameco,There are different opinions about immigrants from...,1,2.0,260,2,262,,2
2026-04-27T14:54:54.082611+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,spkath,There are always some people whose ideas are consi...,1,1.0,254,1,255,,1
2026-04-27T14:54:54.150945+00:00,mistralai/mistral-nemo,mistralai/mistral-nemo,3,172,eqwlth,Some people think that the government in Washingto...,1,4.0,357,1,358,,4
